"rank","freq","name","rho","regul"
"27",0.0909090909090909,"X47",0.9,0.5
"34",0.0909090909090909,"X47",0.9,0.5
"52",0.0909090909090909,"X47",0.9,0.5
"66",0.0909090909090909,"X47",0.9,0.5
"89",0.0909090909090909,"X47",0.9,0.5
"92",0.0909090909090909,"X47",0.9,0.5
"96",0.0909090909090909,"X47",0.9,0.5
"100",0.0909090909090909,"X47",0.9,0.5
"15",0.0909090909090909,"X31",0.9,0.5
"21",0.0909090909090909,"X31",0.9,0.5
"35",0.0909090909090909,"X31",0.9,0.5
"37",0.0909090909090909,"X31",0.9,0.5
"39",0.0909090909090909,"X31",0.9,0.5
"41",0.0909090909090909,"X31",0.9,0.5
"69",0.0909090909090909,"X31",0.9,0.5
"93",0.0909090909090909,"X31",0.9,0.5
"94",0.0909090909090909,"X31",0.9,0.5
"97",0.0909090909090909,"X31",0.9,0.5
"99",0.0909090909090909,"X31",0.9,0.5
"21",0.0909090909090909,"X45",0.9,0.5
"24",0.0909090909090909,"X45",0.9,0.5
"25",0.0909090909090909,"X45",0.9,0.5
"35",0.0909090909090909,"X45",0.9,0.5
"36",0.0909090909090909,"X45",0.9,0.5
"45",0.0909090909090909,"X45",0.9,0.5
"51",0.0909090909090909,"X45",0.9,0.5
"59",0.0909090909090909,"X45",0.9,0.5
"78",0.0909090909090909,"X45",0.9,0.5
"82",0.0909090909090909,"X45",0.9,0.5
"87",0.0909090909090909,"X45",0.9,0.5
"24",0.0909090909090909,"X19",0.9,0.5
"31",0.0909090909090909,"X19",0.9,0.5
"37",0.0909090909090909,"X19",0.9,0.5
"40",0.0909090909090909,"X19",0.9,0.5
"49",0.0909090909090909,"X19",0.9,0.5
"57",0.0909090909090909,"X19",0.9,0.5
"59",0.0909090909090909,"X19",0.9,0.5
"73",0.0909090909090909,"X19",0.9,0.5
"75",0.0909090909090909,"X19",0.9,0.5
"83",0.0909090909090909,"X19",0.9,0.5
"99",0.0909090909090909,"X19",0.9,0.5
"20",0.0909090909090909,"X52",0.9,0.5
"30",0.0909090909090909,"X52",0.9,0.5
"35",0.0909090909090909,"X52",0.9,0.5
"38",0.0909090909090909,"X52",0.9,0.5
"39",0.272727272727273,"X52",0.9,0.5
"58",0.0909090909090909,"X52",0.9,0.5
"88",0.0909090909090909,"X52",0.9,0.5
"98",0.0909090909090909,"X52",0.9,0.5
"100",0.0909090909090909,"X52",0.9,0.5
"14",0.0909090909090909,"X81",0.9,0.5
"25",0.0909090909090909,"X81",0.9,0.5
"26",0.0909090909090909,"X81",0.9,0.5
"28",0.0909090909090909,"X81",0.9,0.5
"29",0.0909090909090909,"X81",0.9,0.5
"37",0.0909090909090909,"X81",0.9,0.5
"39",0.0909090909090909,"X81",0.9,0.5
"65",0.0909090909090909,"X81",0.9,0.5
"77",0.0909090909090909,"X81",0.9,0.5
"96",0.0909090909090909,"X81",0.9,0.5
"98",0.0909090909090909,"X81",0.9,0.5
"25",0.0909090909090909,"X20",0.9,0.5
"30",0.0909090909090909,"X20",0.9,0.5
"31",0.0909090909090909,"X20",0.9,0.5
"40",0.0909090909090909,"X20",0.9,0.5
"59",0.0909090909090909,"X20",0.9,0.5
"64",0.0909090909090909,"X20",0.9,0.5
"70",0.0909090909090909,"X20",0.9,0.5
"72",0.181818181818182,"X20",0.9,0.5
"74",0.0909090909090909,"X20",0.9,0.5
"92",0.0909090909090909,"X20",0.9,0.5
"35",0.0909090909090909,"X79",0.9,0.5
"41",0.0909090909090909,"X79",0.9,0.5
"47",0.181818181818182,"X79",0.9,0.5
"48",0.0909090909090909,"X79",0.9,0.5
"51",0.0909090909090909,"X79",0.9,0.5
"61",0.0909090909090909,"X79",0.9,0.5
"68",0.0909090909090909,"X79",0.9,0.5
"71",0.0909090909090909,"X79",0.9,0.5
"82",0.0909090909090909,"X79",0.9,0.5
"86",0.0909090909090909,"X79",0.9,0.5
"27",0.0909090909090909,"X65",0.9,0.5
"33",0.0909090909090909,"X65",0.9,0.5
"34",0.0909090909090909,"X65",0.9,0.5
"38",0.0909090909090909,"X65",0.9,0.5
"42",0.0909090909090909,"X65",0.9,0.5
"49",0.0909090909090909,"X65",0.9,0.5
"62",0.0909090909090909,"X65",0.9,0.5
"66",0.0909090909090909,"X65",0.9,0.5
"72",0.0909090909090909,"X65",0.9,0.5
"85",0.0909090909090909,"X65",0.9,0.5
"89",0.0909090909090909,"X65",0.9,0.5
"13",0.0909090909090909,"X91",0.9,0.5
"26",0.0909090909090909,"X91",0.9,0.5
"27",0.0909090909090909,"X91",0.9,0.5
"30",0.0909090909090909,"X91",0.9,0.5
"43",0.0909090909090909,"X91",0.9,0.5
"44",0.0909090909090909,"X91",0.9,0.5
"46",0.0909090909090909,"X91",0.9,0.5
"52",0.0909090909090909,"X91",0.9,0.5
"53",0.0909090909090909,"X91",0.9,0.5
"63",0.0909090909090909,"X91",0.9,0.5
"91",0.0909090909090909,"X91",0.9,0.5
"30",0.0909090909090909,"X22",0.9,0.5
"33",0.0909090909090909,"X22",0.9,0.5
"40",0.0909090909090909,"X22",0.9,0.5
"44",0.0909090909090909,"X22",0.9,0.5
"46",0.0909090909090909,"X22",0.9,0.5
"47",0.0909090909090909,"X22",0.9,0.5
"53",0.0909090909090909,"X22",0.9,0.5
"57",0.0909090909090909,"X22",0.9,0.5
"68",0.0909090909090909,"X22",0.9,0.5
"80",0.0909090909090909,"X22",0.9,0.5
"95",0.0909090909090909,"X22",0.9,0.5
"18",0.0909090909090909,"X42",0.9,0.5
"23",0.0909090909090909,"X42",0.9,0.5
"34",0.0909090909090909,"X42",0.9,0.5
"35",0.0909090909090909,"X42",0.9,0.5
"45",0.0909090909090909,"X42",0.9,0.5
"57",0.0909090909090909,"X42",0.9,0.5
"64",0.0909090909090909,"X42",0.9,0.5
"67",0.0909090909090909,"X42",0.9,0.5
"72",0.0909090909090909,"X42",0.9,0.5
"75",0.0909090909090909,"X42",0.9,0.5
"94",0.0909090909090909,"X42",0.9,0.5
"17",0.0909090909090909,"X66",0.9,0.5
"29",0.0909090909090909,"X66",0.9,0.5
"32",0.0909090909090909,"X66",0.9,0.5
"37",0.0909090909090909,"X66",0.9,0.5
"43",0.0909090909090909,"X66",0.9,0.5
"46",0.0909090909090909,"X66",0.9,0.5
"51",0.0909090909090909,"X66",0.9,0.5
"70",0.0909090909090909,"X66",0.9,0.5
"79",0.0909090909090909,"X66",0.9,0.5
"80",0.0909090909090909,"X66",0.9,0.5
"96",0.0909090909090909,"X66",0.9,0.5
"8",0.0909090909090909,"X11",0.9,0.5
"9",0.181818181818182,"X11",0.9,0.5
"10",0.0909090909090909,"X11",0.9,0.5
"11",0.0909090909090909,"X11",0.9,0.5
"12",0.0909090909090909,"X11",0.9,0.5
"13",0.181818181818182,"X11",0.9,0.5
"47",0.0909090909090909,"X11",0.9,0.5
"55",0.0909090909090909,"X11",0.9,0.5
"74",0.0909090909090909,"X11",0.9,0.5
"22",0.0909090909090909,"X21",0.9,0.5
"31",0.0909090909090909,"X21",0.9,0.5
"32",0.0909090909090909,"X21",0.9,0.5
"35",0.181818181818182,"X21",0.9,0.5
"41",0.0909090909090909,"X21",0.9,0.5
"48",0.0909090909090909,"X21",0.9,0.5
"51",0.0909090909090909,"X21",0.9,0.5
"61",0.0909090909090909,"X21",0.9,0.5
"63",0.0909090909090909,"X21",0.9,0.5
"76",0.0909090909090909,"X21",0.9,0.5
"27",0.0909090909090909,"X88",0.9,0.5
"30",0.0909090909090909,"X88",0.9,0.5
"35",0.0909090909090909,"X88",0.9,0.5
"44",0.0909090909090909,"X88",0.9,0.5
"49",0.0909090909090909,"X88",0.9,0.5
"50",0.0909090909090909,"X88",0.9,0.5
"53",0.0909090909090909,"X88",0.9,0.5
"71",0.0909090909090909,"X88",0.9,0.5
"75",0.181818181818182,"X88",0.9,0.5
"100",0.0909090909090909,"X88",0.9,0.5
"17",0.0909090909090909,"X34",0.9,0.5
"20",0.0909090909090909,"X34",0.9,0.5
"23",0.0909090909090909,"X34",0.9,0.5
"50",0.0909090909090909,"X34",0.9,0.5
"51",0.0909090909090909,"X34",0.9,0.5
"61",0.0909090909090909,"X34",0.9,0.5
"64",0.0909090909090909,"X34",0.9,0.5
"80",0.0909090909090909,"X34",0.9,0.5
"90",0.0909090909090909,"X34",0.9,0.5
"92",0.0909090909090909,"X34",0.9,0.5
"99",0.0909090909090909,"X34",0.9,0.5
"22",0.0909090909090909,"X60",0.9,0.5
"28",0.0909090909090909,"X60",0.9,0.5
"30",0.0909090909090909,"X60",0.9,0.5
"40",0.0909090909090909,"X60",0.9,0.5
"51",0.0909090909090909,"X60",0.9,0.5
"71",0.0909090909090909,"X60",0.9,0.5
"73",0.181818181818182,"X60",0.9,0.5
"83",0.0909090909090909,"X60",0.9,0.5
"86",0.0909090909090909,"X60",0.9,0.5
"91",0.0909090909090909,"X60",0.9,0.5
"19",0.0909090909090909,"X61",0.9,0.5
"31",0.0909090909090909,"X61",0.9,0.5
"52",0.0909090909090909,"X61",0.9,0.5
"55",0.0909090909090909,"X61",0.9,0.5
"59",0.0909090909090909,"X61",0.9,0.5
"71",0.0909090909090909,"X61",0.9,0.5
"73",0.0909090909090909,"X61",0.9,0.5
"75",0.0909090909090909,"X61",0.9,0.5
"81",0.181818181818182,"X61",0.9,0.5
"82",0.0909090909090909,"X61",0.9,0.5
"32",0.0909090909090909,"X17",0.9,0.5
"49",0.0909090909090909,"X17",0.9,0.5
"53",0.181818181818182,"X17",0.9,0.5
"54",0.0909090909090909,"X17",0.9,0.5
"60",0.0909090909090909,"X17",0.9,0.5
"63",0.0909090909090909,"X17",0.9,0.5
"66",0.0909090909090909,"X17",0.9,0.5
"91",0.0909090909090909,"X17",0.9,0.5
"97",0.0909090909090909,"X17",0.9,0.5
"100",0.0909090909090909,"X17",0.9,0.5
"21",0.0909090909090909,"X54",0.9,0.5
"28",0.0909090909090909,"X54",0.9,0.5
"29",0.0909090909090909,"X54",0.9,0.5
"34",0.0909090909090909,"X54",0.9,0.5
"47",0.0909090909090909,"X54",0.9,0.5
"50",0.181818181818182,"X54",0.9,0.5
"54",0.0909090909090909,"X54",0.9,0.5
"76",0.0909090909090909,"X54",0.9,0.5
"77",0.0909090909090909,"X54",0.9,0.5
"84",0.0909090909090909,"X54",0.9,0.5
"7",0.0909090909090909,"X13",0.9,0.5
"9",0.181818181818182,"X13",0.9,0.5
"11",0.0909090909090909,"X13",0.9,0.5
"12",0.181818181818182,"X13",0.9,0.5
"14",0.181818181818182,"X13",0.9,0.5
"48",0.0909090909090909,"X13",0.9,0.5
"54",0.0909090909090909,"X13",0.9,0.5
"55",0.0909090909090909,"X13",0.9,0.5
"19",0.0909090909090909,"X50",0.9,0.5
"21",0.0909090909090909,"X50",0.9,0.5
"30",0.0909090909090909,"X50",0.9,0.5
"33",0.0909090909090909,"X50",0.9,0.5
"40",0.0909090909090909,"X50",0.9,0.5
"56",0.181818181818182,"X50",0.9,0.5
"58",0.0909090909090909,"X50",0.9,0.5
"62",0.0909090909090909,"X50",0.9,0.5
"79",0.0909090909090909,"X50",0.9,0.5
"95",0.0909090909090909,"X50",0.9,0.5
"16",0.0909090909090909,"X84",0.9,0.5
"25",0.0909090909090909,"X84",0.9,0.5
"27",0.0909090909090909,"X84",0.9,0.5
"29",0.0909090909090909,"X84",0.9,0.5
"47",0.0909090909090909,"X84",0.9,0.5
"53",0.0909090909090909,"X84",0.9,0.5
"57",0.181818181818182,"X84",0.9,0.5
"59",0.0909090909090909,"X84",0.9,0.5
"75",0.0909090909090909,"X84",0.9,0.5
"92",0.0909090909090909,"X84",0.9,0.5
"41",0.0909090909090909,"X76",0.9,0.5
"44",0.0909090909090909,"X76",0.9,0.5
"55",0.0909090909090909,"X76",0.9,0.5
"57",0.0909090909090909,"X76",0.9,0.5
"58",0.0909090909090909,"X76",0.9,0.5
"60",0.0909090909090909,"X76",0.9,0.5
"72",0.0909090909090909,"X76",0.9,0.5
"81",0.0909090909090909,"X76",0.9,0.5
"86",0.0909090909090909,"X76",0.9,0.5
"93",0.0909090909090909,"X76",0.9,0.5
"100",0.0909090909090909,"X76",0.9,0.5
"16",0.0909090909090909,"X72",0.9,0.5
"34",0.0909090909090909,"X72",0.9,0.5
"36",0.0909090909090909,"X72",0.9,0.5
"42",0.0909090909090909,"X72",0.9,0.5
"57",0.0909090909090909,"X72",0.9,0.5
"59",0.0909090909090909,"X72",0.9,0.5
"79",0.0909090909090909,"X72",0.9,0.5
"85",0.0909090909090909,"X72",0.9,0.5
"92",0.0909090909090909,"X72",0.9,0.5
"95",0.0909090909090909,"X72",0.9,0.5
"97",0.0909090909090909,"X72",0.9,0.5
"18",0.0909090909090909,"X100",0.9,0.5
"28",0.0909090909090909,"X100",0.9,0.5
"35",0.0909090909090909,"X100",0.9,0.5
"53",0.0909090909090909,"X100",0.9,0.5
"60",0.181818181818182,"X100",0.9,0.5
"63",0.0909090909090909,"X100",0.9,0.5
"76",0.0909090909090909,"X100",0.9,0.5
"80",0.0909090909090909,"X100",0.9,0.5
"86",0.0909090909090909,"X100",0.9,0.5
"90",0.0909090909090909,"X100",0.9,0.5
"31",0.0909090909090909,"X26",0.9,0.5
"33",0.0909090909090909,"X26",0.9,0.5
"60",0.0909090909090909,"X26",0.9,0.5
"61",0.0909090909090909,"X26",0.9,0.5
"63",0.0909090909090909,"X26",0.9,0.5
"65",0.0909090909090909,"X26",0.9,0.5
"68",0.0909090909090909,"X26",0.9,0.5
"72",0.0909090909090909,"X26",0.9,0.5
"79",0.0909090909090909,"X26",0.9,0.5
"90",0.0909090909090909,"X26",0.9,0.5
"93",0.0909090909090909,"X26",0.9,0.5
"15",0.0909090909090909,"X83",0.9,0.5
"26",0.0909090909090909,"X83",0.9,0.5
"28",0.0909090909090909,"X83",0.9,0.5
"36",0.0909090909090909,"X83",0.9,0.5
"39",0.0909090909090909,"X83",0.9,0.5
"62",0.0909090909090909,"X83",0.9,0.5
"64",0.0909090909090909,"X83",0.9,0.5
"74",0.0909090909090909,"X83",0.9,0.5
"86",0.0909090909090909,"X83",0.9,0.5
"91",0.0909090909090909,"X83",0.9,0.5
"100",0.0909090909090909,"X83",0.9,0.5
"22",0.0909090909090909,"X78",0.9,0.5
"34",0.0909090909090909,"X78",0.9,0.5
"42",0.181818181818182,"X78",0.9,0.5
"52",0.0909090909090909,"X78",0.9,0.5
"56",0.0909090909090909,"X78",0.9,0.5
"63",0.0909090909090909,"X78",0.9,0.5
"64",0.0909090909090909,"X78",0.9,0.5
"67",0.0909090909090909,"X78",0.9,0.5
"69",0.0909090909090909,"X78",0.9,0.5
"94",0.0909090909090909,"X78",0.9,0.5
"17",0.0909090909090909,"X99",0.9,0.5
"18",0.0909090909090909,"X99",0.9,0.5
"33",0.0909090909090909,"X99",0.9,0.5
"39",0.0909090909090909,"X99",0.9,0.5
"40",0.0909090909090909,"X99",0.9,0.5
"45",0.0909090909090909,"X99",0.9,0.5
"56",0.0909090909090909,"X99",0.9,0.5
"64",0.0909090909090909,"X99",0.9,0.5
"72",0.0909090909090909,"X99",0.9,0.5
"96",0.0909090909090909,"X99",0.9,0.5
"98",0.0909090909090909,"X99",0.9,0.5
"28",0.0909090909090909,"X96",0.9,0.5
"29",0.0909090909090909,"X96",0.9,0.5
"38",0.0909090909090909,"X96",0.9,0.5
"47",0.0909090909090909,"X96",0.9,0.5
"56",0.0909090909090909,"X96",0.9,0.5
"65",0.0909090909090909,"X96",0.9,0.5
"71",0.0909090909090909,"X96",0.9,0.5
"75",0.0909090909090909,"X96",0.9,0.5
"77",0.0909090909090909,"X96",0.9,0.5
"84",0.0909090909090909,"X96",0.9,0.5
"90",0.0909090909090909,"X96",0.9,0.5
"18",0.0909090909090909,"X39",0.9,0.5
"23",0.0909090909090909,"X39",0.9,0.5
"24",0.0909090909090909,"X39",0.9,0.5
"42",0.0909090909090909,"X39",0.9,0.5
"64",0.0909090909090909,"X39",0.9,0.5
"66",0.0909090909090909,"X39",0.9,0.5
"67",0.0909090909090909,"X39",0.9,0.5
"70",0.0909090909090909,"X39",0.9,0.5
"74",0.0909090909090909,"X39",0.9,0.5
"81",0.0909090909090909,"X39",0.9,0.5
"95",0.0909090909090909,"X39",0.9,0.5
"20",0.0909090909090909,"X68",0.9,0.5
"24",0.0909090909090909,"X68",0.9,0.5
"28",0.0909090909090909,"X68",0.9,0.5
"29",0.0909090909090909,"X68",0.9,0.5
"40",0.0909090909090909,"X68",0.9,0.5
"46",0.0909090909090909,"X68",0.9,0.5
"53",0.0909090909090909,"X68",0.9,0.5
"61",0.0909090909090909,"X68",0.9,0.5
"67",0.0909090909090909,"X68",0.9,0.5
"68",0.0909090909090909,"X68",0.9,0.5
"74",0.0909090909090909,"X68",0.9,0.5
"31",0.0909090909090909,"X71",0.9,0.5
"39",0.181818181818182,"X71",0.9,0.5
"47",0.0909090909090909,"X71",0.9,0.5
"51",0.0909090909090909,"X71",0.9,0.5
"68",0.0909090909090909,"X71",0.9,0.5
"74",0.181818181818182,"X71",0.9,0.5
"77",0.0909090909090909,"X71",0.9,0.5
"93",0.0909090909090909,"X71",0.9,0.5
"99",0.0909090909090909,"X71",0.9,0.5
"21",0.0909090909090909,"X86",0.9,0.5
"26",0.0909090909090909,"X86",0.9,0.5
"29",0.0909090909090909,"X86",0.9,0.5
"41",0.0909090909090909,"X86",0.9,0.5
"43",0.0909090909090909,"X86",0.9,0.5
"51",0.0909090909090909,"X86",0.9,0.5
"53",0.0909090909090909,"X86",0.9,0.5
"69",0.181818181818182,"X86",0.9,0.5
"70",0.0909090909090909,"X86",0.9,0.5
"80",0.0909090909090909,"X86",0.9,0.5
"20",0.0909090909090909,"X57",0.9,0.5
"21",0.0909090909090909,"X57",0.9,0.5
"26",0.0909090909090909,"X57",0.9,0.5
"33",0.0909090909090909,"X57",0.9,0.5
"50",0.0909090909090909,"X57",0.9,0.5
"56",0.0909090909090909,"X57",0.9,0.5
"63",0.0909090909090909,"X57",0.9,0.5
"68",0.0909090909090909,"X57",0.9,0.5
"70",0.0909090909090909,"X57",0.9,0.5
"77",0.0909090909090909,"X57",0.9,0.5
"88",0.0909090909090909,"X57",0.9,0.5
"13",0.0909090909090909,"X38",0.9,0.5
"19",0.0909090909090909,"X38",0.9,0.5
"32",0.0909090909090909,"X38",0.9,0.5
"41",0.0909090909090909,"X38",0.9,0.5
"65",0.0909090909090909,"X38",0.9,0.5
"66",0.0909090909090909,"X38",0.9,0.5
"71",0.0909090909090909,"X38",0.9,0.5
"73",0.0909090909090909,"X38",0.9,0.5
"91",0.0909090909090909,"X38",0.9,0.5
"98",0.181818181818182,"X38",0.9,0.5
"12",0.0909090909090909,"X25",0.9,0.5
"19",0.0909090909090909,"X25",0.9,0.5
"45",0.181818181818182,"X25",0.9,0.5
"48",0.0909090909090909,"X25",0.9,0.5
"62",0.0909090909090909,"X25",0.9,0.5
"64",0.0909090909090909,"X25",0.9,0.5
"72",0.0909090909090909,"X25",0.9,0.5
"85",0.0909090909090909,"X25",0.9,0.5
"89",0.181818181818182,"X25",0.9,0.5
"13",0.0909090909090909,"X58",0.9,0.5
"14",0.0909090909090909,"X58",0.9,0.5
"16",0.0909090909090909,"X58",0.9,0.5
"19",0.0909090909090909,"X58",0.9,0.5
"50",0.0909090909090909,"X58",0.9,0.5
"61",0.0909090909090909,"X58",0.9,0.5
"69",0.0909090909090909,"X58",0.9,0.5
"70",0.0909090909090909,"X58",0.9,0.5
"73",0.0909090909090909,"X58",0.9,0.5
"94",0.0909090909090909,"X58",0.9,0.5
"100",0.0909090909090909,"X58",0.9,0.5
"14",0.0909090909090909,"X85",0.9,0.5
"18",0.0909090909090909,"X85",0.9,0.5
"24",0.0909090909090909,"X85",0.9,0.5
"44",0.0909090909090909,"X85",0.9,0.5
"50",0.0909090909090909,"X85",0.9,0.5
"60",0.0909090909090909,"X85",0.9,0.5
"62",0.0909090909090909,"X85",0.9,0.5
"63",0.0909090909090909,"X85",0.9,0.5
"72",0.0909090909090909,"X85",0.9,0.5
"74",0.0909090909090909,"X85",0.9,0.5
"77",0.0909090909090909,"X85",0.9,0.5
"18",0.0909090909090909,"X32",0.9,0.5
"24",0.181818181818182,"X32",0.9,0.5
"37",0.0909090909090909,"X32",0.9,0.5
"52",0.0909090909090909,"X32",0.9,0.5
"55",0.0909090909090909,"X32",0.9,0.5
"56",0.0909090909090909,"X32",0.9,0.5
"57",0.0909090909090909,"X32",0.9,0.5
"75",0.0909090909090909,"X32",0.9,0.5
"79",0.0909090909090909,"X32",0.9,0.5
"97",0.0909090909090909,"X32",0.9,0.5
"20",0.0909090909090909,"X93",0.9,0.5
"21",0.0909090909090909,"X93",0.9,0.5
"33",0.0909090909090909,"X93",0.9,0.5
"37",0.0909090909090909,"X93",0.9,0.5
"39",0.0909090909090909,"X93",0.9,0.5
"65",0.0909090909090909,"X93",0.9,0.5
"71",0.0909090909090909,"X93",0.9,0.5
"76",0.0909090909090909,"X93",0.9,0.5
"79",0.0909090909090909,"X93",0.9,0.5
"81",0.0909090909090909,"X93",0.9,0.5
"85",0.0909090909090909,"X93",0.9,0.5
"31",0.181818181818182,"X16",0.9,0.5
"42",0.0909090909090909,"X16",0.9,0.5
"43",0.0909090909090909,"X16",0.9,0.5
"44",0.0909090909090909,"X16",0.9,0.5
"48",0.0909090909090909,"X16",0.9,0.5
"58",0.0909090909090909,"X16",0.9,0.5
"77",0.0909090909090909,"X16",0.9,0.5
"80",0.0909090909090909,"X16",0.9,0.5
"97",0.181818181818182,"X16",0.9,0.5
"25",0.0909090909090909,"X87",0.9,0.5
"31",0.0909090909090909,"X87",0.9,0.5
"36",0.0909090909090909,"X87",0.9,0.5
"45",0.0909090909090909,"X87",0.9,0.5
"48",0.0909090909090909,"X87",0.9,0.5
"58",0.0909090909090909,"X87",0.9,0.5
"61",0.0909090909090909,"X87",0.9,0.5
"78",0.0909090909090909,"X87",0.9,0.5
"80",0.0909090909090909,"X87",0.9,0.5
"82",0.0909090909090909,"X87",0.9,0.5
"86",0.0909090909090909,"X87",0.9,0.5
"18",0.0909090909090909,"X24",0.9,0.5
"23",0.0909090909090909,"X24",0.9,0.5
"30",0.0909090909090909,"X24",0.9,0.5
"36",0.0909090909090909,"X24",0.9,0.5
"54",0.0909090909090909,"X24",0.9,0.5
"68",0.0909090909090909,"X24",0.9,0.5
"79",0.0909090909090909,"X24",0.9,0.5
"82",0.0909090909090909,"X24",0.9,0.5
"91",0.0909090909090909,"X24",0.9,0.5
"93",0.0909090909090909,"X24",0.9,0.5
"98",0.0909090909090909,"X24",0.9,0.5
"46",0.0909090909090909,"X49",0.9,0.5
"47",0.0909090909090909,"X49",0.9,0.5
"56",0.0909090909090909,"X49",0.9,0.5
"59",0.181818181818182,"X49",0.9,0.5
"62",0.0909090909090909,"X49",0.9,0.5
"69",0.0909090909090909,"X49",0.9,0.5
"73",0.0909090909090909,"X49",0.9,0.5
"78",0.0909090909090909,"X49",0.9,0.5
"80",0.0909090909090909,"X49",0.9,0.5
"84",0.0909090909090909,"X49",0.9,0.5
"38",0.0909090909090909,"X77",0.9,0.5
"43",0.0909090909090909,"X77",0.9,0.5
"49",0.0909090909090909,"X77",0.9,0.5
"56",0.0909090909090909,"X77",0.9,0.5
"71",0.0909090909090909,"X77",0.9,0.5
"81",0.0909090909090909,"X77",0.9,0.5
"84",0.0909090909090909,"X77",0.9,0.5
"85",0.0909090909090909,"X77",0.9,0.5
"86",0.0909090909090909,"X77",0.9,0.5
"94",0.0909090909090909,"X77",0.9,0.5
"99",0.0909090909090909,"X77",0.9,0.5
"14",0.0909090909090909,"X89",0.9,0.5
"37",0.0909090909090909,"X89",0.9,0.5
"42",0.0909090909090909,"X89",0.9,0.5
"58",0.0909090909090909,"X89",0.9,0.5
"62",0.0909090909090909,"X89",0.9,0.5
"67",0.0909090909090909,"X89",0.9,0.5
"68",0.0909090909090909,"X89",0.9,0.5
"82",0.0909090909090909,"X89",0.9,0.5
"85",0.0909090909090909,"X89",0.9,0.5
"87",0.0909090909090909,"X89",0.9,0.5
"98",0.0909090909090909,"X89",0.9,0.5
"19",0.0909090909090909,"X23",0.9,0.5
"22",0.0909090909090909,"X23",0.9,0.5
"34",0.0909090909090909,"X23",0.9,0.5
"37",0.0909090909090909,"X23",0.9,0.5
"45",0.0909090909090909,"X23",0.9,0.5
"49",0.0909090909090909,"X23",0.9,0.5
"62",0.0909090909090909,"X23",0.9,0.5
"78",0.0909090909090909,"X23",0.9,0.5
"83",0.0909090909090909,"X23",0.9,0.5
"86",0.0909090909090909,"X23",0.9,0.5
"94",0.0909090909090909,"X23",0.9,0.5
"12",0.0909090909090909,"X48",0.9,0.5
"19",0.0909090909090909,"X48",0.9,0.5
"52",0.0909090909090909,"X48",0.9,0.5
"59",0.0909090909090909,"X48",0.9,0.5
"65",0.181818181818182,"X48",0.9,0.5
"70",0.0909090909090909,"X48",0.9,0.5
"73",0.0909090909090909,"X48",0.9,0.5
"84",0.0909090909090909,"X48",0.9,0.5
"95",0.0909090909090909,"X48",0.9,0.5
"100",0.0909090909090909,"X48",0.9,0.5
"11",0.0909090909090909,"X80",0.9,0.5
"19",0.0909090909090909,"X80",0.9,0.5
"23",0.0909090909090909,"X80",0.9,0.5
"44",0.0909090909090909,"X80",0.9,0.5
"63",0.0909090909090909,"X80",0.9,0.5
"78",0.0909090909090909,"X80",0.9,0.5
"80",0.0909090909090909,"X80",0.9,0.5
"84",0.0909090909090909,"X80",0.9,0.5
"85",0.0909090909090909,"X80",0.9,0.5
"89",0.0909090909090909,"X80",0.9,0.5
"98",0.0909090909090909,"X80",0.9,0.5
"20",0.0909090909090909,"X56",0.9,0.5
"22",0.0909090909090909,"X56",0.9,0.5
"33",0.0909090909090909,"X56",0.9,0.5
"49",0.181818181818182,"X56",0.9,0.5
"57",0.0909090909090909,"X56",0.9,0.5
"78",0.0909090909090909,"X56",0.9,0.5
"79",0.181818181818182,"X56",0.9,0.5
"86",0.0909090909090909,"X56",0.9,0.5
"95",0.0909090909090909,"X56",0.9,0.5
"32",0.0909090909090909,"X37",0.9,0.5
"38",0.0909090909090909,"X37",0.9,0.5
"73",0.0909090909090909,"X37",0.9,0.5
"76",0.0909090909090909,"X37",0.9,0.5
"86",0.0909090909090909,"X37",0.9,0.5
"87",0.181818181818182,"X37",0.9,0.5
"91",0.0909090909090909,"X37",0.9,0.5
"93",0.0909090909090909,"X37",0.9,0.5
"96",0.0909090909090909,"X37",0.9,0.5
"99",0.0909090909090909,"X37",0.9,0.5
"12",0.0909090909090909,"X40",0.9,0.5
"43",0.0909090909090909,"X40",0.9,0.5
"49",0.0909090909090909,"X40",0.9,0.5
"55",0.0909090909090909,"X40",0.9,0.5
"59",0.0909090909090909,"X40",0.9,0.5
"67",0.0909090909090909,"X40",0.9,0.5
"77",0.0909090909090909,"X40",0.9,0.5
"82",0.0909090909090909,"X40",0.9,0.5
"87",0.0909090909090909,"X40",0.9,0.5
"88",0.0909090909090909,"X40",0.9,0.5
"90",0.0909090909090909,"X40",0.9,0.5
"16",0.0909090909090909,"X41",0.9,0.5
"22",0.0909090909090909,"X41",0.9,0.5
"28",0.0909090909090909,"X41",0.9,0.5
"36",0.0909090909090909,"X41",0.9,0.5
"40",0.0909090909090909,"X41",0.9,0.5
"54",0.0909090909090909,"X41",0.9,0.5
"55",0.0909090909090909,"X41",0.9,0.5
"72",0.0909090909090909,"X41",0.9,0.5
"81",0.0909090909090909,"X41",0.9,0.5
"89",0.0909090909090909,"X41",0.9,0.5
"94",0.0909090909090909,"X41",0.9,0.5
"16",0.0909090909090909,"X70",0.9,0.5
"23",0.0909090909090909,"X70",0.9,0.5
"25",0.0909090909090909,"X70",0.9,0.5
"41",0.0909090909090909,"X70",0.9,0.5
