"rank","freq","name","rho","nclusters"
"28",0.545454545454545,"X26",0.9,10
"29",0.181818181818182,"X26",0.9,10
"30",0.0909090909090909,"X26",0.9,10
"31",0.0909090909090909,"X26",0.9,10
"29",0.181818181818182,"X42",0.9,10
"30",0.181818181818182,"X42",0.9,10
"32",0.0909090909090909,"X42",0.9,10
"33",0.181818181818182,"X42",0.9,10
"37",0.0909090909090909,"X42",0.9,10
"65",0.0909090909090909,"X42",0.9,10
"66",0.0909090909090909,"X42",0.9,10
"85",0.0909090909090909,"X42",0.9,10
"29",0.272727272727273,"X58",0.9,10
"30",0.454545454545455,"X58",0.9,10
"31",0.272727272727273,"X58",0.9,10
"31",0.272727272727273,"X62",0.9,10
"32",0.454545454545455,"X62",0.9,10
"33",0.272727272727273,"X62",0.9,10
"32",0.0909090909090909,"X65",0.9,10
"33",0.272727272727273,"X65",0.9,10
"37",0.181818181818182,"X65",0.9,10
"38",0.272727272727273,"X65",0.9,10
"39",0.181818181818182,"X65",0.9,10
"33",0.0909090909090909,"X66",0.9,10
"34",0.727272727272727,"X66",0.9,10
"35",0.181818181818182,"X66",0.9,10
"35",0.727272727272727,"X18",0.9,10
"36",0.272727272727273,"X18",0.9,10
"20",0.0909090909090909,"X52",0.9,10
"21",0.272727272727273,"X52",0.9,10
"30",0.0909090909090909,"X52",0.9,10
"33",0.0909090909090909,"X52",0.9,10
"34",0.0909090909090909,"X52",0.9,10
"36",0.181818181818182,"X52",0.9,10
"37",0.181818181818182,"X52",0.9,10
"35",0.0909090909090909,"X7",0.9,10
"36",0.545454545454545,"X7",0.9,10
"37",0.363636363636364,"X7",0.9,10
"31",0.272727272727273,"X15",0.9,10
"32",0.363636363636364,"X15",0.9,10
"38",0.363636363636364,"X15",0.9,10
"37",0.0909090909090909,"X74",0.9,10
"38",0.363636363636364,"X74",0.9,10
"39",0.454545454545455,"X74",0.9,10
"43",0.0909090909090909,"X74",0.9,10
"39",0.181818181818182,"X97",0.9,10
"40",0.545454545454545,"X97",0.9,10
"41",0.272727272727273,"X97",0.9,10
"40",0.0909090909090909,"X90",0.9,10
"41",0.454545454545455,"X90",0.9,10
"42",0.454545454545455,"X90",0.9,10
"39",0.181818181818182,"X30",0.9,10
"40",0.0909090909090909,"X30",0.9,10
"41",0.0909090909090909,"X30",0.9,10
"42",0.181818181818182,"X30",0.9,10
"43",0.0909090909090909,"X30",0.9,10
"44",0.272727272727273,"X30",0.9,10
"45",0.0909090909090909,"X30",0.9,10
"40",0.272727272727273,"X70",0.9,10
"41",0.0909090909090909,"X70",0.9,10
"42",0.363636363636364,"X70",0.9,10
"43",0.272727272727273,"X70",0.9,10
"26",0.272727272727273,"X85",0.9,10
"41",0.0909090909090909,"X85",0.9,10
"43",0.363636363636364,"X85",0.9,10
"44",0.272727272727273,"X85",0.9,10
"43",0.181818181818182,"X35",0.9,10
"44",0.272727272727273,"X35",0.9,10
"45",0.363636363636364,"X35",0.9,10
"52",0.0909090909090909,"X35",0.9,10
"54",0.0909090909090909,"X35",0.9,10
"45",0.454545454545455,"X89",0.9,10
"46",0.454545454545455,"X89",0.9,10
"47",0.0909090909090909,"X89",0.9,10
"46",0.272727272727273,"X27",0.9,10
"47",0.363636363636364,"X27",0.9,10
"60",0.0909090909090909,"X27",0.9,10
"64",0.0909090909090909,"X27",0.9,10
"66",0.0909090909090909,"X27",0.9,10
"74",0.0909090909090909,"X27",0.9,10
"29",0.0909090909090909,"X47",0.9,10
"30",0.0909090909090909,"X47",0.9,10
"48",0.0909090909090909,"X47",0.9,10
"50",0.0909090909090909,"X47",0.9,10
"51",0.0909090909090909,"X47",0.9,10
"54",0.0909090909090909,"X47",0.9,10
"55",0.0909090909090909,"X47",0.9,10
"56",0.0909090909090909,"X47",0.9,10
"60",0.0909090909090909,"X47",0.9,10
"66",0.0909090909090909,"X47",0.9,10
"68",0.0909090909090909,"X47",0.9,10
"44",0.0909090909090909,"X61",0.9,10
"48",0.454545454545455,"X61",0.9,10
"49",0.181818181818182,"X61",0.9,10
"52",0.0909090909090909,"X61",0.9,10
"54",0.181818181818182,"X61",0.9,10
"50",0.181818181818182,"X86",0.9,10
"51",0.0909090909090909,"X86",0.9,10
"52",0.0909090909090909,"X86",0.9,10
"54",0.181818181818182,"X86",0.9,10
"56",0.181818181818182,"X86",0.9,10
"58",0.0909090909090909,"X86",0.9,10
"60",0.0909090909090909,"X86",0.9,10
"61",0.0909090909090909,"X86",0.9,10
"49",0.0909090909090909,"X40",0.9,10
"50",0.0909090909090909,"X40",0.9,10
"51",0.181818181818182,"X40",0.9,10
"52",0.181818181818182,"X40",0.9,10
"53",0.181818181818182,"X40",0.9,10
"55",0.0909090909090909,"X40",0.9,10
"65",0.0909090909090909,"X40",0.9,10
"69",0.0909090909090909,"X40",0.9,10
"47",0.0909090909090909,"X91",0.9,10
"48",0.0909090909090909,"X91",0.9,10
"50",0.0909090909090909,"X91",0.9,10
"52",0.272727272727273,"X91",0.9,10
"53",0.181818181818182,"X91",0.9,10
"58",0.0909090909090909,"X91",0.9,10
"60",0.0909090909090909,"X91",0.9,10
"64",0.0909090909090909,"X91",0.9,10
"46",0.181818181818182,"X98",0.9,10
"47",0.0909090909090909,"X98",0.9,10
"48",0.0909090909090909,"X98",0.9,10
"51",0.0909090909090909,"X98",0.9,10
"53",0.0909090909090909,"X98",0.9,10
"57",0.0909090909090909,"X98",0.9,10
"77",0.181818181818182,"X98",0.9,10
"78",0.181818181818182,"X98",0.9,10
"37",0.0909090909090909,"X72",0.9,10
"53",0.0909090909090909,"X72",0.9,10
"54",0.0909090909090909,"X72",0.9,10
"55",0.0909090909090909,"X72",0.9,10
"58",0.181818181818182,"X72",0.9,10
"59",0.0909090909090909,"X72",0.9,10
"61",0.181818181818182,"X72",0.9,10
"62",0.0909090909090909,"X72",0.9,10
"64",0.0909090909090909,"X72",0.9,10
"52",0.0909090909090909,"X96",0.9,10
"53",0.0909090909090909,"X96",0.9,10
"55",0.181818181818182,"X96",0.9,10
"56",0.0909090909090909,"X96",0.9,10
"57",0.0909090909090909,"X96",0.9,10
"59",0.0909090909090909,"X96",0.9,10
"61",0.0909090909090909,"X96",0.9,10
"64",0.272727272727273,"X96",0.9,10
"50",0.0909090909090909,"X57",0.9,10
"54",0.0909090909090909,"X57",0.9,10
"56",0.272727272727273,"X57",0.9,10
"57",0.181818181818182,"X57",0.9,10
"58",0.0909090909090909,"X57",0.9,10
"59",0.0909090909090909,"X57",0.9,10
"62",0.0909090909090909,"X57",0.9,10
"64",0.0909090909090909,"X57",0.9,10
"49",0.0909090909090909,"X19",0.9,10
"51",0.0909090909090909,"X19",0.9,10
"52",0.0909090909090909,"X19",0.9,10
"53",0.0909090909090909,"X19",0.9,10
"57",0.0909090909090909,"X19",0.9,10
"58",0.0909090909090909,"X19",0.9,10
"60",0.0909090909090909,"X19",0.9,10
"61",0.181818181818182,"X19",0.9,10
"63",0.0909090909090909,"X19",0.9,10
"67",0.0909090909090909,"X19",0.9,10
"33",0.0909090909090909,"X45",0.9,10
"34",0.181818181818182,"X45",0.9,10
"58",0.0909090909090909,"X45",0.9,10
"62",0.0909090909090909,"X45",0.9,10
"65",0.0909090909090909,"X45",0.9,10
"69",0.181818181818182,"X45",0.9,10
"71",0.0909090909090909,"X45",0.9,10
"79",0.181818181818182,"X45",0.9,10
"55",0.0909090909090909,"X80",0.9,10
"57",0.0909090909090909,"X80",0.9,10
"58",0.0909090909090909,"X80",0.9,10
"59",0.272727272727273,"X80",0.9,10
"60",0.0909090909090909,"X80",0.9,10
"62",0.0909090909090909,"X80",0.9,10
"63",0.0909090909090909,"X80",0.9,10
"65",0.0909090909090909,"X80",0.9,10
"68",0.0909090909090909,"X80",0.9,10
"49",0.272727272727273,"X64",0.9,10
"50",0.0909090909090909,"X64",0.9,10
"54",0.0909090909090909,"X64",0.9,10
"55",0.0909090909090909,"X64",0.9,10
"58",0.0909090909090909,"X64",0.9,10
"60",0.181818181818182,"X64",0.9,10
"62",0.0909090909090909,"X64",0.9,10
"63",0.0909090909090909,"X64",0.9,10
"58",0.0909090909090909,"X71",0.9,10
"59",0.0909090909090909,"X71",0.9,10
"60",0.0909090909090909,"X71",0.9,10
"61",0.272727272727273,"X71",0.9,10
"62",0.181818181818182,"X71",0.9,10
"63",0.0909090909090909,"X71",0.9,10
"65",0.181818181818182,"X71",0.9,10
"52",0.0909090909090909,"X11",0.9,10
"56",0.181818181818182,"X11",0.9,10
"57",0.0909090909090909,"X11",0.9,10
"59",0.0909090909090909,"X11",0.9,10
"62",0.181818181818182,"X11",0.9,10
"63",0.0909090909090909,"X11",0.9,10
"64",0.181818181818182,"X11",0.9,10
"66",0.0909090909090909,"X11",0.9,10
"49",0.0909090909090909,"X34",0.9,10
"51",0.181818181818182,"X34",0.9,10
"53",0.181818181818182,"X34",0.9,10
"57",0.0909090909090909,"X34",0.9,10
"59",0.0909090909090909,"X34",0.9,10
"63",0.181818181818182,"X34",0.9,10
"66",0.0909090909090909,"X34",0.9,10
"70",0.0909090909090909,"X34",0.9,10
"59",0.0909090909090909,"X21",0.9,10
"63",0.181818181818182,"X21",0.9,10
"64",0.181818181818182,"X21",0.9,10
"65",0.272727272727273,"X21",0.9,10
"67",0.0909090909090909,"X21",0.9,10
"76",0.0909090909090909,"X21",0.9,10
"86",0.0909090909090909,"X21",0.9,10
"47",0.272727272727273,"X82",0.9,10
"51",0.181818181818182,"X82",0.9,10
"55",0.0909090909090909,"X82",0.9,10
"56",0.0909090909090909,"X82",0.9,10
"65",0.0909090909090909,"X82",0.9,10
"77",0.0909090909090909,"X82",0.9,10
"80",0.0909090909090909,"X82",0.9,10
"81",0.0909090909090909,"X82",0.9,10
"47",0.0909090909090909,"X54",0.9,10
"48",0.181818181818182,"X54",0.9,10
"49",0.181818181818182,"X54",0.9,10
"51",0.0909090909090909,"X54",0.9,10
"66",0.181818181818182,"X54",0.9,10
"74",0.0909090909090909,"X54",0.9,10
"75",0.0909090909090909,"X54",0.9,10
"83",0.0909090909090909,"X54",0.9,10
"46",0.0909090909090909,"X28",0.9,10
"48",0.0909090909090909,"X28",0.9,10
"49",0.0909090909090909,"X28",0.9,10
"50",0.181818181818182,"X28",0.9,10
"54",0.0909090909090909,"X28",0.9,10
"55",0.181818181818182,"X28",0.9,10
"67",0.0909090909090909,"X28",0.9,10
"75",0.0909090909090909,"X28",0.9,10
"76",0.0909090909090909,"X28",0.9,10
"62",0.0909090909090909,"X75",0.9,10
"67",0.272727272727273,"X75",0.9,10
"68",0.181818181818182,"X75",0.9,10
"69",0.272727272727273,"X75",0.9,10
"70",0.181818181818182,"X75",0.9,10
"53",0.0909090909090909,"X41",0.9,10
"66",0.0909090909090909,"X41",0.9,10
"69",0.0909090909090909,"X41",0.9,10
"70",0.0909090909090909,"X41",0.9,10
"71",0.0909090909090909,"X41",0.9,10
"79",0.0909090909090909,"X41",0.9,10
"93",0.181818181818182,"X41",0.9,10
"94",0.181818181818182,"X41",0.9,10
"96",0.0909090909090909,"X41",0.9,10
"67",0.0909090909090909,"X48",0.9,10
"69",0.0909090909090909,"X48",0.9,10
"70",0.181818181818182,"X48",0.9,10
"71",0.0909090909090909,"X48",0.9,10
"72",0.181818181818182,"X48",0.9,10
"73",0.0909090909090909,"X48",0.9,10
"75",0.0909090909090909,"X48",0.9,10
"78",0.0909090909090909,"X48",0.9,10
"79",0.0909090909090909,"X48",0.9,10
"44",0.0909090909090909,"X31",0.9,10
"45",0.0909090909090909,"X31",0.9,10
"60",0.0909090909090909,"X31",0.9,10
"66",0.0909090909090909,"X31",0.9,10
"67",0.272727272727273,"X31",0.9,10
"70",0.0909090909090909,"X31",0.9,10
"71",0.181818181818182,"X31",0.9,10
"74",0.0909090909090909,"X31",0.9,10
"62",0.0909090909090909,"X83",0.9,10
"63",0.0909090909090909,"X83",0.9,10
"66",0.0909090909090909,"X83",0.9,10
"68",0.272727272727273,"X83",0.9,10
"69",0.0909090909090909,"X83",0.9,10
"71",0.181818181818182,"X83",0.9,10
"72",0.0909090909090909,"X83",0.9,10
"73",0.0909090909090909,"X83",0.9,10
"68",0.0909090909090909,"X81",0.9,10
"72",0.272727272727273,"X81",0.9,10
"73",0.181818181818182,"X81",0.9,10
"74",0.0909090909090909,"X81",0.9,10
"78",0.0909090909090909,"X81",0.9,10
"79",0.0909090909090909,"X81",0.9,10
"80",0.181818181818182,"X81",0.9,10
"50",0.0909090909090909,"X38",0.9,10
"71",0.272727272727273,"X38",0.9,10
"72",0.0909090909090909,"X38",0.9,10
"74",0.181818181818182,"X38",0.9,10
"76",0.0909090909090909,"X38",0.9,10
"77",0.0909090909090909,"X38",0.9,10
"79",0.0909090909090909,"X38",0.9,10
"80",0.0909090909090909,"X38",0.9,10
"57",0.181818181818182,"X59",0.9,10
"73",0.0909090909090909,"X59",0.9,10
"74",0.0909090909090909,"X59",0.9,10
"75",0.181818181818182,"X59",0.9,10
"77",0.0909090909090909,"X59",0.9,10
"82",0.181818181818182,"X59",0.9,10
"83",0.0909090909090909,"X59",0.9,10
"84",0.0909090909090909,"X59",0.9,10
"65",0.0909090909090909,"X67",0.9,10
"67",0.0909090909090909,"X67",0.9,10
"69",0.0909090909090909,"X67",0.9,10
"70",0.0909090909090909,"X67",0.9,10
"72",0.0909090909090909,"X67",0.9,10
"73",0.0909090909090909,"X67",0.9,10
"74",0.0909090909090909,"X67",0.9,10
"75",0.181818181818182,"X67",0.9,10
"76",0.181818181818182,"X67",0.9,10
"68",0.0909090909090909,"X88",0.9,10
"72",0.0909090909090909,"X88",0.9,10
"73",0.181818181818182,"X88",0.9,10
"74",0.0909090909090909,"X88",0.9,10
"75",0.181818181818182,"X88",0.9,10
"77",0.272727272727273,"X88",0.9,10
"79",0.0909090909090909,"X88",0.9,10
"59",0.0909090909090909,"X17",0.9,10
"73",0.0909090909090909,"X17",0.9,10
"75",0.0909090909090909,"X17",0.9,10
"76",0.272727272727273,"X17",0.9,10
"77",0.0909090909090909,"X17",0.9,10
"78",0.181818181818182,"X17",0.9,10
"83",0.0909090909090909,"X17",0.9,10
"88",0.0909090909090909,"X17",0.9,10
"63",0.0909090909090909,"X43",0.9,10
"70",0.0909090909090909,"X43",0.9,10
"74",0.0909090909090909,"X43",0.9,10
"77",0.0909090909090909,"X43",0.9,10
"78",0.272727272727273,"X43",0.9,10
"79",0.181818181818182,"X43",0.9,10
"80",0.0909090909090909,"X43",0.9,10
"81",0.0909090909090909,"X43",0.9,10
"76",0.0909090909090909,"X76",0.9,10
"77",0.0909090909090909,"X76",0.9,10
"78",0.0909090909090909,"X76",0.9,10
"80",0.0909090909090909,"X76",0.9,10
"82",0.181818181818182,"X76",0.9,10
"89",0.0909090909090909,"X76",0.9,10
"90",0.0909090909090909,"X76",0.9,10
"91",0.0909090909090909,"X76",0.9,10
"93",0.0909090909090909,"X76",0.9,10
"96",0.0909090909090909,"X76",0.9,10
"80",0.181818181818182,"X44",0.9,10
"81",0.181818181818182,"X44",0.9,10
"82",0.0909090909090909,"X44",0.9,10
"84",0.0909090909090909,"X44",0.9,10
"90",0.0909090909090909,"X44",0.9,10
"92",0.181818181818182,"X44",0.9,10
"93",0.0909090909090909,"X44",0.9,10
"94",0.0909090909090909,"X44",0.9,10
"50",0.0909090909090909,"X50",0.9,10
"54",0.0909090909090909,"X50",0.9,10
"81",0.181818181818182,"X50",0.9,10
"82",0.272727272727273,"X50",0.9,10
"84",0.0909090909090909,"X50",0.9,10
"85",0.0909090909090909,"X50",0.9,10
"86",0.181818181818182,"X50",0.9,10
"81",0.0909090909090909,"X23",0.9,10
"83",0.0909090909090909,"X23",0.9,10
"84",0.0909090909090909,"X23",0.9,10
"85",0.363636363636364,"X23",0.9,10
"88",0.0909090909090909,"X23",0.9,10
"91",0.0909090909090909,"X23",0.9,10
"92",0.0909090909090909,"X23",0.9,10
"97",0.0909090909090909,"X23",0.9,10
"66",0.0909090909090909,"X25",0.9,10
"80",0.0909090909090909,"X25",0.9,10
"83",0.181818181818182,"X25",0.9,10
"84",0.0909090909090909,"X25",0.9,10
"86",0.181818181818182,"X25",0.9,10
"87",0.0909090909090909,"X25",0.9,10
"89",0.0909090909090909,"X25",0.9,10
"90",0.0909090909090909,"X25",0.9,10
"92",0.0909090909090909,"X25",0.9,10
"60",0.0909090909090909,"X46",0.9,10
"80",0.0909090909090909,"X46",0.9,10
"81",0.181818181818182,"X46",0.9,10
"83",0.0909090909090909,"X46",0.9,10
"85",0.181818181818182,"X46",0.9,10
"86",0.0909090909090909,"X46",0.9,10
"87",0.181818181818182,"X46",0.9,10
"89",0.0909090909090909,"X46",0.9,10
"76",0.0909090909090909,"X36",0.9,10
"78",0.0909090909090909,"X36",0.9,10
"79",0.181818181818182,"X36",0.9,10
"81",0.0909090909090909,"X36",0.9,10
"85",0.0909090909090909,"X36",0.9,10
"86",0.272727272727273,"X36",0.9,10
"89",0.0909090909090909,"X36",0.9,10
"90",0.0909090909090909,"X36",0.9,10
"55",0.0909090909090909,"X37",0.9,10
"61",0.0909090909090909,"X37",0.9,10
"69",0.0909090909090909,"X37",0.9,10
"72",0.0909090909090909,"X37",0.9,10
"73",0.0909090909090909,"X37",0.9,10
"84",0.181818181818182,"X37",0.9,10
"87",0.181818181818182,"X37",0.9,10
"88",0.0909090909090909,"X37",0.9,10
"89",0.0909090909090909,"X37",0.9,10
"68",0.0909090909090909,"X32",0.9,10
"80",0.0909090909090909,"X32",0.9,10
"83",0.0909090909090909,"X32",0.9,10
"84",0.0909090909090909,"X32",0.9,10
"85",0.0909090909090909,"X32",0.9,10
"86",0.181818181818182,"X32",0.9,10
"87",0.181818181818182,"X32",0.9,10
"88",0.181818181818182,"X32",0.9,10
"82",0.0909090909090909,"X20",0.9,10
"83",0.0909090909090909,"X20",0.9,10
"87",0.181818181818182,"X20",0.9,10
"88",0.272727272727273,"X20",0.9,10
"89",0.181818181818182,"X20",0.9,10
"90",0.0909090909090909,"X20",0.9,10
"91",0.0909090909090909,"X20",0.9,10
"81",0.0909090909090909,"X29",0.9,10
"82",0.181818181818182,"X29",0.9,10
"84",0.181818181818182,"X29",0.9,10
"87",0.0909090909090909,"X29",0.9,10
"90",0.272727272727273,"X29",0.9,10
"91",0.0909090909090909,"X29",0.9,10
"92",0.0909090909090909,"X29",0.9,10
"17",0.0909090909090909,"X51",0.9,10
"88",0.0909090909090909,"X51",0.9,10
"89",0.0909090909090909,"X51",0.9,10
"90",0.0909090909090909,"X51",0.9,10
"91",0.181818181818182,"X51",0.9,10
"92",0.181818181818182,"X51",0.9,10
"95",0.0909090909090909,"X51",0.9,10
"98",0.0909090909090909,"X51",0.9,10
"100",0.0909090909090909,"X51",0.9,10
"74",0.0909090909090909,"X60",0.9,10
"75",0.0909090909090909,"X60",0.9,10
"76",0.0909090909090909,"X60",0.9,10
"83",0.181818181818182,"X60",0.9,10
"85",0.0909090909090909,"X60",0.9,10
"91",0.0909090909090909,"X60",0.9,10
"92",0.0909090909090909,"X60",0.9,10
"93",0.0909090909090909,"X60",0.9,10
"94",0.0909090909090909,"X60",0.9,10
"96",0.0909090909090909,"X60",0.9,10
"88",0.0909090909090909,"X93",0.9,10
"90",0.0909090909090909,"X93",0.9,10
"91",0.272727272727273,"X93",0.9,10
"92",0.0909090909090909,"X93",0.9,10
"93",0.0909090909090909,"X93",0.9,10
"94",0.0909090909090909,"X93",0.9,10
"96",0.181818181818182,"X93",0.9,10
"99",0.0909090909090909,"X93",0.9,10
"92",0.181818181818182,"X94",0.9,10
"94",0.181818181818182,"X94",0.9,10
"95",0.363636363636364,"X94",0.9,10
"97",0.0909090909090909,"X94",0.9,10
"98",0.0909090909090909,"X94",0.9,10
"99",0.0909090909090909,"X94",0.9,10
"58",0.0909090909090909,"X78",0.9,10
"84",0.0909090909090909,"X78",0.9,10
"89",0.0909090909090909,"X78",0.9,10
"93",0.0909090909090909,"X78",0.9,10
"94",0.0909090909090909,"X78",0.9,10
"95",0.0909090909090909,"X78",0.9,10
"97",0.272727272727273,"X78",0.9,10
"98",0.181818181818182,"X78",0.9,10
"57",0.0909090909090909,"X95",0.9,10
"68",0.0909090909090909,"X95",0.9,10
"70",0.181818181818182,"X95",0.9,10
"71",0.0909090909090909,"X95",0.9,10
"72",0.0909090909090909,"X95",0.9,10
"93",0.0909090909090909,"X95",0.9,10
"94",0.0909090909090909,"X95",0.9,10
"95",0.0909090909090909,"X95",0.9,10
"96",0.0909090909090909,"X95",0.9,10
"98",0.0909090909090909,"X95",0.9,10
"56",0.0909090909090909,"X55",0.9,10
"89",0.0909090909090909,"X55",0.9,10
"93",0.0909090909090909,"X55",0.9,10
"96",0.0909090909090909,"X55",0.9,10
"97",0.181818181818182,"X55",0.9,10
"98",0.181818181818182,"X55",0.9,10
"99",0.181818181818182,"X55",0.9,10
"100",0.0909090909090909,"X55",0.9,10
"91",0.0909090909090909,"X100",0.9,10
"93",0.0909090909090909,"X100",0.9,10
"94",0.0909090909090909,"X100",0.9,10
"96",0.0909090909090909,"X100",0.9,10
"97",0.0909090909090909,"X100",0.9,10
"98",0.0909090909090909,"X100",0.9,10
"99",0.181818181818182,"X100",0.9,10
"100",0.272727272727273,"X100",0.9,10
"90",0.0909090909090909,"X24",0.9,10
"96",0.0909090909090909,"X24",0.9,10
"97",0.0909090909090909,"X24",0.9,10
"98",0.0909090909090909,"X24",0.9,10
"99",0.363636363636364,"X24",0.9,10
"100",0.272727272727273,"X24",0.9,10
"61",0.0909090909090909,"X69",0.9,10
"93",0.0909090909090909,"X69",0.9,10
"95",0.272727272727273,"X69",0.9,10
"96",0.0909090909090909,"X69",0.9,10
"97",0.0909090909090909,"X69",0.9,10
"98",0.0909090909090909,"X69",0.9,10
"99",0.0909090909090909,"X69",0.9,10
"100",0.181818181818182,"X69",0.9,10
"1",1,"X5",0,50
"2",1,"X2",0,50
"3",1,"X3",0,50
"4",1,"X1",0,50
"5",1,"X4",0,50
"6",1,"X7",0,50
"7",1,"X9",0,50
"8",1,"X6",0,50
"9",1,"X8",0,50
"10",1,"X10",0,50
"11",1,"X44",0,50
"12",1,"X66",0,50
"13",1,"X15",0,50
"14",1,"X13",0,50
"15",1,"X37",0,50
"16",1,"X28",0,50
"17",1,"X75",0,50
"18",1,"X70",0,50
"19",1,"X18",0,50
"20",1,"X56",0,50
"21",1,"X92",0,50
"22",1,"X47",0,50
"23",1,"X35",0,50
"24",1,"X98",0,50
"25",1,"X38",0,50
"26",0.727272727272727,"X12",0,50
"34",0.0909090909090909,"X12",0,50
"35",0.181818181818182,"X12",0,50
"27",0.727272727272727,"X51",0,50
"37",0.0909090909090909,"X51",0,50
"38",0.181818181818182,"X51",0,50
"28",0.727272727272727,"X14",0,50
"41",0.272727272727273,"X14",0,50
"29",0.363636363636364,"X31",0,50
"30",0.363636363636364,"X31",0,50
"32",0.272727272727273,"X31",0,50
"30",0.363636363636364,"X41",0,50
"31",0.363636363636364,"X41",0,50
"33",0.272727272727273,"X41",0,50
"29",0.363636363636364,"X79",0,50
"31",0.363636363636364,"X79",0,50
"36",0.272727272727273,"X79",0,50
"32",0.636363636363636,"X95",0,50
"33",0.0909090909090909,"X95",0,50
"40",0.272727272727273,"X95",0,50
"32",0.0909090909090909,"X63",0,50
"33",0.636363636363636,"X63",0,50
"39",0.272727272727273,"X63",0,50
"34",0.727272727272727,"X36",0,50
"46",0.0909090909090909,"X36",0,50
"55",0.181818181818182,"X36",0,50
"35",0.727272727272727,"X34",0,50
"43",0.0909090909090909,"X34",0,50
"50",0.0909090909090909,"X34",0,50
"52",0.0909090909090909,"X34",0,50
"26",0.0909090909090909,"X48",0,50
"30",0.181818181818182,"X48",0,50
"36",0.727272727272727,"X48",0,50
"37",0.909090909090909,"X73",0,50
"38",0.0909090909090909,"X73",0,50
"38",0.636363636363636,"X24",0,50
"41",0.0909090909090909,"X24",0,50
"42",0.272727272727273,"X24",0,50
"26",0.181818181818182,"X90",0,50
"29",0.0909090909090909,"X90",0,50
"38",0.0909090909090909,"X90",0,50
"39",0.636363636363636,"X90",0,50
"34",0.181818181818182,"X84",0,50
"35",0.0909090909090909,"X84",0,50
"40",0.727272727272727,"X84",0,50
"27",0.181818181818182,"X86",0,50
"30",0.0909090909090909,"X86",0,50
"39",0.0909090909090909,"X86",0,50
"41",0.636363636363636,"X86",0,50
"28",0.181818181818182,"X32",0,50
"31",0.0909090909090909,"X32",0,50
"42",0.727272727272727,"X32",0,50
"27",0.0909090909090909,"X27",0,50
"29",0.181818181818182,"X27",0,50
"43",0.727272727272727,"X27",0,50
"44",0.272727272727273,"X42",0,50
"45",0.454545454545455,"X42",0,50
"46",0.0909090909090909,"X42",0,50
"55",0.0909090909090909,"X42",0,50
"56",0.0909090909090909,"X42",0,50
"44",0.636363636363636,"X96",0,50
"45",0.363636363636364,"X96",0,50
"43",0.181818181818182,"X65",0,50
"44",0.0909090909090909,"X65",0,50
"45",0.0909090909090909,"X65",0,50
"46",0.636363636363636,"X65",0,50
"46",0.0909090909090909,"X97",0,50
"47",0.363636363636364,"X97",0,50
"48",0.363636363636364,"X97",0,50
"51",0.181818181818182,"X97",0,50
"47",0.181818181818182,"X68",0,50
"48",0.363636363636364,"X68",0,50
"49",0.272727272727273,"X68",0,50
"50",0.0909090909090909,"X68",0,50
"52",0.0909090909090909,"X68",0,50
"49",0.636363636363636,"X29",0,50
"50",0.363636363636364,"X29",0,50
"50",0.363636363636364,"X17",0,50
"51",0.454545454545455,"X17",0,50
"56",0.0909090909090909,"X17",0,50
"57",0.0909090909090909,"X17",0,50
"45",0.0909090909090909,"X93",0,50
"46",0.0909090909090909,"X93",0,50
"47",0.272727272727273,"X93",0,50
"49",0.0909090909090909,"X93",0,50
"50",0.0909090909090909,"X93",0,50
"51",0.181818181818182,"X93",0,50
"54",0.181818181818182,"X93",0,50
"28",0.0909090909090909,"X89",0,50
"31",0.181818181818182,"X89",0,50
"48",0.0909090909090909,"X89",0,50
"52",0.636363636363636,"X89",0,50
"53",0.727272727272727,"X80",0,50
"54",0.0909090909090909,"X80",0,50
"55",0.0909090909090909,"X80",0,50
"56",0.0909090909090909,"X80",0,50
"53",0.272727272727273,"X53",0,50
"54",0.545454545454545,"X53",0,50
"56",0.181818181818182,"X53",0,50
"52",0.181818181818182,"X50",0,50
"55",0.545454545454545,"X50",0,50
"57",0.0909090909090909,"X50",0,50
"58",0.0909090909090909,"X50",0,50
"59",0.0909090909090909,"X50",0,50
"51",0.181818181818182,"X16",0,50
"56",0.454545454545455,"X16",0,50
"57",0.0909090909090909,"X16",0,50
"58",0.0909090909090909,"X16",0,50
"59",0.0909090909090909,"X16",0,50
"60",0.0909090909090909,"X16",0,50
"48",0.181818181818182,"X99",0,50
"54",0.181818181818182,"X99",0,50
"57",0.636363636363636,"X99",0,50
"56",0.0909090909090909,"X58",0,50
"57",0.0909090909090909,"X58",0,50
"58",0.727272727272727,"X58",0,50
"59",0.0909090909090909,"X58",0,50
"59",0.545454545454545,"X81",0,50
"60",0.0909090909090909,"X81",0,50
"61",0.0909090909090909,"X81",0,50
"72",0.272727272727273,"X81",0,50
"47",0.181818181818182,"X87",0,50
"60",0.454545454545455,"X87",0,50
"61",0.272727272727273,"X87",0,50
"62",0.0909090909090909,"X87",0,50
"60",0.181818181818182,"X11",0,50
"61",0.272727272727273,"X11",0,50
"71",0.0909090909090909,"X11",0,50
"73",0.0909090909090909,"X11",0,50
"79",0.181818181818182,"X11",0,50
"80",0.0909090909090909,"X11",0,50
"81",0.0909090909090909,"X11",0,50
"60",0.0909090909090909,"X55",0,50
"62",0.272727272727273,"X55",0,50
"63",0.181818181818182,"X55",0,50
"64",0.0909090909090909,"X55",0,50
"66",0.272727272727273,"X55",0,50
