"size","solution_terms","elpd","elpd.se","elpd.diff","elpd.diff.se","auc","auc.se","auc.diff","auc.diff.se","rho","n","loo_wts"
0,NA,-137.274086611151,1.01370273611461,-10.414454810266,2.8815334566035,0.5,0,-0.191282677245448,0.0380314157677739,0,200,1.52486724480811e-06
1,"X.4",-135.397999962981,1.98160953000799,-8.53836816209629,2.75240179776021,0.579493439121147,0.0408533355387628,-0.111789238124301,0.0450244934020467,0,200,9.95419431809705e-06
2,"X.1",-131.113498980296,2.50853406317208,-4.25386717941095,2.44590941698097,0.662699623639508,0.0388105981927796,-0.0285830536059405,0.0376083654898815,0,200,0.000722339308262457
3,"X.3",-130.15858027776,2.60383413293673,-3.29894847687512,2.25445590566624,0.674397314617028,0.0386248387352071,-0.0168853626284203,0.0342562635501785,0,200,0.00187696931221984
4,"X.2",-128.254381981314,2.66646273370358,-1.39475018042966,2.23195502196051,0.694842844064693,0.037539742648257,0.0035601668192452,0.0332441286367973,0,200,0.0126020147824012
5,"X.25",-129.662508836392,2.70810551065335,-2.80287703550731,2.19967682714701,0.669209642966128,0.0386900143321015,-0.0220730342793206,0.0326740014968348,0,200,0.00308246576411229
6,"X.8",-128.824138665223,2.64928219097255,-1.96450686433801,2.00647033832418,0.688637981894009,0.0381257529046772,-0.00264469535143941,0.030041529182352,0,200,0.00712849420466858
7,"X.12",-127.914342980299,2.67760356825585,-1.0547111794148,1.82352518175643,0.70023395381955,0.037859926259125,0.00895127657410222,0.027397062231048,0,200,0.0177058608378571
8,"X.10",-126.841045844426,2.61796683712268,0.0185859564585051,1.75257548449651,0.709693825653545,0.0377945235980683,0.0184111484080968,0.0269537888507062,0,200,0.05178978046223
9,"X.43",-126.763337975261,2.66135067265406,0.0962938256235182,1.6948954017136,0.711626487641135,0.0376681070377742,0.020343810395687,0.0257948575077438,0,200,0.0559747508058876
10,"X.37",-126.951791759774,2.74740779130038,-0.0921599588890682,1.71292332998209,0.709185230393653,0.0376870890575723,0.0179025531482045,0.0253791360621977,0,200,0.0463604593190035
11,"X.50",-126.586014071519,2.77369794170487,0.273617729365596,1.70448679687609,0.71193164479707,0.0375325597365442,0.0206489675516224,0.0253526320908086,0,200,0.0668348475436066
12,"X.26",-126.077096163867,2.79095249750929,0.782535637017327,1.5906990986635,0.715695249720273,0.0373698739977398,0.0244125724748244,0.0231102938096595,0,200,0.11117911194897
13,"X.40",-125.903009859767,2.72720255957462,0.956621941117976,1.54363884026917,0.717424473603906,0.0370582725149192,0.0261417963584579,0.0224415988774204,0,200,0.132320740307551
14,"X.20",-126.193981851946,2.84617561451011,0.665649948938567,1.60107314503217,0.708574916081782,0.037196212745127,0.017292238836334,0.0235533456712996,0,200,0.0989145982503808
15,"X.83",-126.761291700532,2.81857391717504,0.0983401003527646,1.4827115149942,0.70287864917099,0.0372355040962277,0.0115959719255416,0.021543735621275,0,200,0.0560894077937775
16,"X.57",-127.171011860008,2.87510947806918,-0.311380059123396,1.45008543148071,0.696877225104262,0.0375686069516256,0.00559454785881386,0.0209265562311365,0,200,0.0372341676835469
17,"X.24",-126.998498472826,2.87041537080939,-0.138866671941005,1.41860282375392,0.697894415624046,0.0375701105579268,0.0066117383785983,0.0202083952161561,0,200,0.0442449045330542
18,"X.96",-127.240254433717,2.84277971328997,-0.380622632832451,1.4280319602401,0.691689553453362,0.0377595860906414,0.000406876207913687,0.0207783962105777,0,200,0.0347432132971828
19,"X.13",-127.374752084972,2.83809163149298,-0.515120284087189,1.39994462187593,0.692605024921168,0.0378213264911755,0.00132234767571959,0.0204337407793899,0,200,0.0303709512586994
20,"X.79",-127.633054907461,2.8288410876458,-0.773423106576235,1.34548563964857,0.691079239141491,0.0380080097538335,-0.000203438103956954,0.0195362550523265,0,200,0.0234573476489766
21,"X.34",-127.463371054408,2.84243881333328,-0.603739253523815,1.33139175697674,0.695554877428542,0.0378913053796078,0.00427220018309427,0.0196247964860662,0,200,0.0277953191729247
22,"X.54",-127.619122073541,2.85863940200234,-0.759490272655953,1.32609862027855,0.688943139049944,0.0380914863940493,-0.00233953819550403,0.0198408281526911,0,200,0.0237864624045266
23,"X.17",-127.38743973623,2.91625507384126,-0.527807935345511,1.33627156868444,0.689655172413793,0.0380875706053858,-0.00162750483165497,0.0197758442126281,0,200,0.0299880494197476
24,"X.11",-127.155979856612,2.89208551482626,-0.296348055726951,1.27931961590774,0.692910182077103,0.0378594966264496,0.00162750483165497,0.0189784242267257,0,200,0.0377980997138742
25,"X.5",-126.917284264409,2.87258542725835,-0.0576524635248852,1.24526222510655,0.696470348896348,0.0376377070144363,0.00518767165090017,0.0182755776512065,0,200,0.0479881651649751
