"size","solution_terms","elpd","elpd.se","elpd.diff","elpd.diff.se","auc","auc.se","auc.diff","auc.diff.se","rho","n","loo_wts"
0,NA,-34.5410193142799,0.272022934563637,7.67898661953576,6.30614627974065,0.496779388083736,0.0281887555033092,-0.12962962962963,0.0844112732457281,0.9,50,0.00426297889416171
1,"X.4",-29.0944446846717,2.78064487141656,13.125561249144,6.51599107536762,0.776167471819646,0.0659461392142358,0.14975845410628,0.0920040432425459,0.9,50,0.988850162839335
2,"X.60",-34.0802296511695,4.20787376585959,8.13977628264616,6.77734714243937,0.702093397745572,0.0766016800328744,0.0756843800322061,0.0865143576515997,0.9,50,0.00675820856627307
3,"X.100",-41.0379355075737,5.57020755773762,1.18207042624193,6.34949946877313,0.602254428341385,0.0798514871860071,-0.0241545893719807,0.0737417194080457,0.9,50,6.42892457132571e-06
4,"X.30",-41.5629016132077,6.12658012195355,0.657104320608016,7.02914902022635,0.63768115942029,0.0776589768526967,0.0112721417069243,0.0745949703822983,0.9,50,3.8031937219331e-06
5,"X.17",-46.0952370176661,6.42814339468207,-3.87523108385047,7.13997789161797,0.581320450885668,0.080582342877934,-0.0450885668276972,0.0738790531012345,0.9,50,4.09053573659518e-08
6,"X.69",-45.7493170707286,6.64610044364054,-3.52931113691288,6.76196613549384,0.607085346215781,0.0798167247364764,-0.0193236714975845,0.0739490693010604,0.9,50,5.78111109602732e-08
7,"X.89",-46.1270657222305,6.90578781065431,-3.90705978841487,6.15805696797777,0.602254428341385,0.0802223083313012,-0.0241545893719807,0.0660264700340752,0.9,50,3.96238946622308e-08
8,"X.6",-45.3672938020956,7.18066041090355,-3.14728786827993,5.91603174027219,0.640901771336554,0.0794279750349857,0.0144927536231884,0.0590689936632696,0.9,50,8.47075094389686e-08
9,"X.94",-45.1754415152478,7.44751495410957,-2.95543558143208,5.43080336774533,0.668276972624799,0.0770236304766167,0.0418679549114331,0.0542494654538969,0.9,50,1.02622431950197e-07
10,"X.32",-47.7023505549437,7.48882884676123,-5.48234462112806,4.98790035972788,0.615136876006441,0.0809538245184926,-0.0112721417069244,0.0553628232435753,0.9,50,8.20010946962778e-09
11,"X.23",-46.8064688356445,7.24262083837839,-4.58646290182877,4.28167451097853,0.605475040257649,0.082306390823341,-0.0209339774557166,0.0465371480648221,0.9,50,2.0086123900147e-08
12,"X.62",-45.1847424431175,7.17372943629827,-2.96473650930181,3.4323209554944,0.632850241545894,0.0809182842329373,0.00644122383252821,0.0372169157447396,0.9,50,1.01672373175783e-07
13,"X.43",-43.0242809883686,6.85849977593704,-0.804275054552924,2.96330153941926,0.647342995169082,0.0799148871982436,0.0209339774557166,0.0375618524990531,0.9,50,8.82022063244926e-07
14,"X.75",-44.6894184843129,6.95713397308516,-2.46941255049724,2.9866361575074,0.647342995169082,0.080518756059584,0.0209339774557166,0.0330447827703787,0.9,50,1.66847392082994e-07
15,"X.49",-44.2273759964125,6.84956469180483,-2.00737006259687,2.94564051046565,0.64573268921095,0.080549543951385,0.0193236714975845,0.0321012353376759,0.9,50,2.64838991652819e-07
16,"X.47",-44.8890881855809,6.9096530906044,-2.66908225176519,2.92318919307033,0.644122383252818,0.0805711205662381,0.0177133655394525,0.0310811119515097,0.9,50,1.36648218249279e-07
17,"X.68",-43.4088916034797,6.7477022423168,-1.18888566966402,2.80793080639057,0.658615136876006,0.0797766061658176,0.0322061191626408,0.031308368546193,0.9,50,6.00406217678797e-07
18,"X.19",-42.1549587088641,6.790406933008,0.0650472249515754,2.84912586198859,0.677938808373591,0.0789327127978788,0.0515297906602254,0.0335467653886214,0.9,50,2.10388170878211e-06
19,"X.88",-41.65398919383,6.64829427885702,0.566016739985717,2.82701529230354,0.658615136876006,0.0789432803369025,0.0322061191626408,0.0317134030015143,0.9,50,3.47207912593885e-06
20,"X.87",-41.112012543068,6.62484493040427,1.10799339074769,2.84945837778127,0.665056360708535,0.0781475051033705,0.038647342995169,0.0337871856688173,0.9,50,5.96990035929163e-06
21,"X.12",-41.7876285551519,6.5777584894912,0.432377378663804,2.74090461512319,0.652173913043478,0.0789805314016264,0.0257648953301127,0.0305277241580503,0.9,50,3.0377412365257e-06
22,"X.61",-40.1240704709112,6.37146802546352,2.09593546290445,2.53657894624496,0.668276972624799,0.0781526471391984,0.0418679549114331,0.0332561018634105,0.9,50,1.60333721459513e-05
23,"X.63",-39.5067460179286,6.03109944962292,2.71325991588707,2.54171448057741,0.655394524959742,0.0787083382703252,0.0289855072463768,0.0326208037594306,0.9,50,2.97252473008967e-05
24,"X.5",-39.5864329744903,6.24647415483181,2.63357295932537,2.62722830265721,0.665056360708535,0.0781443152903528,0.038647342995169,0.0339031689886047,0.9,50,2.74484528971322e-05
25,"X.27",-39.5622433858415,6.12886158144731,2.65776254797421,2.68108646970992,0.66183574879227,0.0782610725764147,0.0354267310789049,0.0326292122111085,0.9,50,2.81205153687748e-05
