"size","solution_terms","elpd","elpd.se","elpd.diff","elpd.diff.se","rmse","rmse.se","rmse.diff","rmse.diff.se","rho","n","method"
0,NA,-411.102336356788,10.9028670041589,-102.791353789151,13.1231252455556,1.87536693420151,0.0853773463269617,0.777428065185048,0.0759234860199115,0.9,200,"forward"
1,"X.3",-349.533446931223,13.1311773650146,-41.2224643635864,11.6202102909684,1.35901300683187,0.0657936140056264,0.261074137815403,0.0539064294932309,0.9,200,"forward"
2,"X.7",-320.225359162838,12.7019592809292,-11.9143765952011,7.53248962869451,1.17482258920712,0.0561286382728385,0.0768837201906569,0.0303958032572742,0.9,200,"forward"
3,"X.1",-311.919027243417,12.4974181411316,-3.60804467577953,7.52539177197332,1.13043171043337,0.0540608596998543,0.032492841416905,0.0302043130047882,0.9,200,"forward"
4,"X.88",-316.810451659027,13.5887978517865,-8.49946909138984,6.51222898570471,1.14615918079014,0.0559657171135593,0.0482203117736706,0.0258093591548519,0.9,200,"forward"
5,"X.15",-313.63901560949,13.2478565974429,-5.32803304185286,5.26190755640857,1.12739174269882,0.0533288067569781,0.0294528736823509,0.0208009359804659,0.9,200,"forward"
6,"X.22",-315.015605636651,13.3277565285698,-6.70462306901379,5.00562165096174,1.12977864953194,0.0527293924620322,0.0318397805154718,0.0197305295671564,0.9,200,"forward"
7,"X.5",-309.148096769206,12.754795812492,-0.837114201568773,4.85567084958134,1.1041897125882,0.0509729362667193,0.00625084357173344,0.0192372590639144,0.9,200,"forward"
8,"X.10",-305.855610791698,12.9601885153283,2.4553717759385,4.29018440317922,1.08974126356074,0.0518832245112574,-0.00819760545572268,0.0171608377397324,0.9,200,"forward"
9,"X.60",-307.997772025786,13.2617216111488,0.313210541850562,4.25393376224142,1.09788775652024,0.0524506530617547,-5.11124962236931e-05,0.0172609523023458,0.9,200,"forward"
10,"X.70",-309.646031403155,13.3506760447911,-1.33504883551822,4.32133852032597,1.10399825831069,0.0522653284541929,0.00605938929422334,0.0176206381216457,0.9,200,"forward"
11,"X.44",-309.332411418055,13.3334134865488,-1.02142885041756,4.08238771015556,1.10233746292875,0.0520876172500374,0.00439859391228481,0.0168612509040257,0.9,200,"forward"
12,"X.4",-308.155508242833,13.0688437443097,0.155474324804428,3.86723353573111,1.09698655212751,0.0512083159134337,-0.000952316888957139,0.0162850965695545,0.9,200,"forward"
13,"X.91",-308.627389257299,13.1564888067392,-0.316406689662448,3.53034091114288,1.09811425591367,0.0513011585422234,0.000175386897201868,0.0150326538225966,0.9,200,"forward"
14,"X.2",-307.958473027043,13.1131045353493,0.352509540593897,3.51292245526202,1.09540519459672,0.0512361245525021,-0.00253367441974195,0.0150434105608502,0.9,200,"forward"
15,"X.89",-308.742218251167,13.2095419735531,-0.431235683530272,3.29086183847235,1.09831482354545,0.0514173507299591,0.000375954528982758,0.0139867118031009,0.9,200,"forward"
16,"X.98",-308.501765821935,13.1953116146839,-0.190783254297869,3.31608107232859,1.09714476922757,0.0511513459695954,-0.000794099788895553,0.0139407309204126,0.9,200,"forward"
17,"X.8",-307.633244681612,13.1554303208236,0.677737886024811,3.08256860688156,1.09366012138169,0.051143212917248,-0.0042787476347721,0.0128108643956345,0.9,200,"forward"
18,"X.14",-306.486291869191,13.0265583015503,1.82469069844624,2.99996420422642,1.0888055052387,0.0507015878745692,-0.00913336377776797,0.012510879304466,0.9,200,"forward"
19,"X.38",-306.826489408217,13.1365470766555,1.4844931594195,2.90795467468507,1.09015806127526,0.05111059200629,-0.00778080774120338,0.0120108458293928,0.9,200,"forward"
20,"X.84",-306.768894076934,13.3151574326795,1.54208849070348,2.65428961380947,1.09068996610662,0.0520859587029129,-0.00724890290984304,0.0106986643623496,0.9,200,"forward"
21,"X.55",-306.286038655011,13.3091736567673,2.02494391262636,2.33646992274419,1.08892237415926,0.0522008523962704,-0.00901649485720957,0.00951009639430563,0.9,200,"forward"
22,"X.31",-306.639787838606,13.4446235949321,1.67119472903058,2.10264902437177,1.09056301638355,0.0528760857685181,-0.00737585263291618,0.00840301342426488,0.9,200,"forward"
23,"X.62",-307.378354579249,13.5903092226819,0.932627988387928,1.92161722506361,1.09326697210617,0.0533598707441952,-0.00467189691029124,0.00754337098496229,0.9,200,"forward"
24,"X.75",-307.873544189251,13.6281781795969,0.437438378385543,1.84577005541688,1.09571281814873,0.0534496843421418,-0.00222605086773231,0.00711326947813537,0.9,200,"forward"
25,"X.78",-307.226510353049,13.5616634280421,1.08447221458827,1.86195665801542,1.09304979474387,0.0532513162663993,-0.00488907427259955,0.00718606208025705,0.9,200,"forward"
0,NA,-411.102336356788,10.9028670041589,-102.791353789151,13.1231252455556,1.87536693420151,0.0853773463269617,0.777428065185048,0.0759234860199115,0.9,200,"L1"
1,"X.3",-349.533446931223,13.1311773650146,-41.2224643635864,11.6202102909684,1.35901300683187,0.0657936140056264,0.261074137815403,0.0539064294932309,0.9,200,"L1"
2,"X.1",-344.056951885856,13.0507379678135,-35.7459693182192,11.7858274541269,1.32355516396868,0.0639807754134012,0.225616294952213,0.0542185572151331,0.9,200,"L1"
3,"X.2",-340.347892690833,12.7162707075295,-32.0369101231957,11.6504677524299,1.30213282308673,0.0623485903185727,0.204193954070269,0.0533346643098634,0.9,200,"L1"
4,"X.7",-308.612953726557,12.2257412756882,-0.301971158919764,7.35185589134685,1.11524857834587,0.0534074580349936,0.0173097093294059,0.0293457906346704,0.9,200,"L1"
5,"X.4",-307.062911279151,12.0183613182755,1.24807128848614,7.28832204654968,1.10784269144235,0.0527682138538313,0.00990382242588095,0.0290354215051524,0.9,200,"L1"
6,"X.5",-304.661051733978,11.8487508004129,3.64993083365906,7.29929205898996,1.09670293526883,0.0522805760210737,-0.00123593374763842,0.0289894924682944,0.9,200,"L1"
7,"X.8",-302.855409463049,12.1711418028194,5.45557310458844,7.25130686442342,1.08786588021487,0.0536823042339632,-0.0100729888015934,0.0291507162989534,0.9,200,"L1"
8,"X.10",-301.235775432493,12.142927119671,7.07520713514408,6.97023563591531,1.08042982147414,0.0536750502535719,-0.0175090475423243,0.0279360855140286,0.9,200,"L1"
9,"X.14",-293.533661309637,11.1694448184361,14.7773212579998,5.81238691151795,1.04297812001583,0.0489750201763485,-0.0549607490006323,0.0222682940703866,0.9,200,"L1"
10,"X.15",-293.838596056763,11.1702543652693,14.4723865108744,5.65626170203989,1.0440149707052,0.0488487342852076,-0.0539238983112651,0.02152827265234,0.9,200,"L1"
11,"X.88",-300.904598155289,12.7227567406051,7.40638441234764,4.41956549398171,1.07041984758721,0.0521995850591787,-0.0275190214292511,0.0177938378853685,0.9,200,"L1"
12,"X.24",-301.702360262131,12.4327181208824,6.60862230550577,4.01404850031562,1.07196310284193,0.0503089338760363,-0.0259757661745303,0.0158842878886655,0.9,200,"L1"
13,"X.11",-301.810137169519,12.433097154786,6.50084539811788,4.00812403595151,1.07233139741221,0.0502955505945264,-0.0256074716042511,0.0158598059669441,0.9,200,"L1"
14,"X.23",-301.786508856106,12.4653612498484,6.52447371153098,3.9731527768382,1.07210578429974,0.0504424123543747,-0.0258330847167252,0.0157072957874152,0.9,200,"L1"
15,"X.87",-301.922879148773,12.5613508242615,6.38810341886375,3.93851203437938,1.07243986613908,0.0507556705806651,-0.0254990028773836,0.0155667134834031,0.9,200,"L1"
16,"X.57",-304.3521630981,12.8631434195095,3.95881946953737,3.70509805193708,1.08167529495011,0.0511993835965307,-0.0162635740663539,0.0150757177486213,0.9,200,"L1"
17,"X.32",-305.578867019132,13.0634564986927,2.73211554850497,3.48013525084518,1.08635766588097,0.0518706665937402,-0.0115812031354983,0.0137580039862494,0.9,200,"L1"
18,"X.22",-305.682235940126,13.068662006248,2.62874662751057,3.44933790327679,1.08666890836863,0.0518543789709075,-0.0112699606478397,0.0136521358229511,0.9,200,"L1"
