"size","solution_terms","elpd","elpd.se","elpd.diff","elpd.diff.se","rmse","rmse.se","rmse.diff","rmse.diff.se","rho","n","method"
19,"X.82",-743.989108711092,15.0815648980325,4.01959017085342,3.79093335488714,1.07141437110365,0.0332977111672766,-0.00866911114672986,0.00837130723116009,0.5,500,"forward"
20,"X.92",-744.014324647719,15.1509304844234,3.99437423422582,3.70295887315518,1.07137690192686,0.0334057628131051,-0.0087065803235209,0.00812550051237798,0.5,500,"forward"
21,"X.12",-743.003164773031,14.9985991595205,5.00553410891396,3.56707923252533,1.06923785764399,0.0331409274038692,-0.010845624606387,0.00789216908592719,0.5,500,"forward"
22,"X.22",-742.568049990818,15.0401621555718,5.44064889112744,3.43596542094665,1.06823287094995,0.0332874544282195,-0.0118506113004295,0.00759921104037067,0.5,500,"forward"
23,"X.65",-742.856123270429,15.0004831636605,5.15257561151654,3.25936360612246,1.06895555656171,0.0331490538794474,-0.0111279256886634,0.00716662981487298,0.5,500,"forward"
24,"X.31",-742.63259767057,14.9026493144257,5.37610121137546,3.07208951268897,1.06842766913701,0.0329060903336922,-0.0116558131133693,0.00677653822233548,0.5,500,"forward"
25,"X.91",-742.551732121769,14.901612122545,5.45696676017648,2.99151648893742,1.06827777974826,0.0328937908349292,-0.0118057025021145,0.00656540596858536,0.5,500,"forward"
0,NA,-1022.65234167812,15.392641091442,-274.643642796178,17.2231063083167,1.87025781499654,0.0603440597000899,0.790174332746159,0.0584970151606858,0.5,500,"L1"
1,"X.5",-931.311568417333,16.986526666572,-183.302869535388,15.3265540728788,1.55515203941921,0.0473273866153865,0.475068557168828,0.0400257574330234,0.5,500,"L1"
2,"X.1",-895.226745038003,17.7207914420396,-147.218046156058,13.9827693766425,1.4449176189014,0.0453097277699039,0.364834136651019,0.0341167268276936,0.5,500,"L1"
3,"X.3",-868.126754047344,17.6554726892142,-120.118055165399,13.4096615795161,1.36983601540709,0.043858254630796,0.289752533156714,0.0318014619465759,0.5,500,"L1"
4,"X.2",-858.484643806848,18.5014993269674,-110.475944924903,13.3528781723274,1.34155556355475,0.0438074896467994,0.261472081304372,0.0307738035407066,0.5,500,"L1"
5,"X.4",-849.132721371772,18.3740040361768,-101.124022489827,12.6661013378679,1.3170585544026,0.0431938294807512,0.23697507215222,0.029370409139522,0.5,500,"L1"
6,"X.10",-806.101852049126,16.480965859397,-58.0931531671809,9.68038529231655,1.21144797225449,0.0376352649430313,0.131364490004117,0.0214048678408533,0.5,500,"L1"
7,"X.7",-775.931154912334,15.5702900578375,-27.9224560303884,8.14951153293215,1.14242857128551,0.0360998138703709,0.0623450890351274,0.0183480661087721,0.5,500,"L1"
8,"X.8",-768.358585449715,15.1960686722003,-20.3498865677696,7.16541922330418,1.12527873579203,0.0351112335024578,0.0451952535416491,0.0160501199656542,0.5,500,"L1"
9,"X.11",-754.952755577881,15.2444770219197,-6.94405669593593,6.16574041039153,1.09557487023156,0.0344551135979866,0.0154913879811855,0.0135359097867998,0.5,500,"L1"
10,"X.14",-748.985429241955,14.7729423132036,-0.976730360010205,5.26622421673718,1.08245511809913,0.0334363016570509,0.00237163584875266,0.0117519556966575,0.5,500,"L1"
11,"X.6",-744.294277474274,14.7372018977277,3.71442140767134,5.03651100288823,1.0720557511047,0.0335905708753412,-0.00802773114567668,0.0111466811771454,0.5,500,"L1"
12,"X.13",-743.32993444274,14.5053325136346,4.67876443920479,4.87120747199068,1.0700907395574,0.0331404614983662,-0.00999274269297579,0.0107519181046419,0.5,500,"L1"
13,"X.15",-741.491903942872,14.4284850495175,6.5167949390727,4.84891711096508,1.06600018474893,0.033002425762833,-0.0140832975014498,0.0106638795192573,0.5,500,"L1"
14,"X.9",-739.518728162301,14.2526018556374,8.48997071964365,4.78175818836357,1.0614956012196,0.0325774721881317,-0.0185878810307754,0.0104904438092891,0.5,500,"L1"
15,"X.12",-738.84498018889,14.1177746537212,9.16371869305551,4.68254333729498,1.06003055236463,0.0322911244673191,-0.0200529298857497,0.0102732800182864,0.5,500,"L1"
16,"X.85",-741.343018022391,14.382947740631,6.6656808595544,4.13888483114518,1.065792942009,0.0323195702500471,-0.0142905402413749,0.00918829149514455,0.5,500,"L1"
17,"X.54",-740.272871857699,14.4529320258101,7.7358270242457,4.00964825709833,1.06342025400231,0.0322509621667636,-0.0166632282480725,0.00891619728206906,0.5,500,"L1"
18,"X.84",-740.400506149488,14.4332412603621,7.60819273245699,3.97009893391802,1.06365013825038,0.0321945231978752,-0.0164333440000024,0.00882096483669347,0.5,500,"L1"
19,"X.31",-740.825744169232,14.3909118701195,7.18295471271296,3.63293388795754,1.06454236088527,0.0320019903881218,-0.0155411213651107,0.00808546441657798,0.5,500,"L1"
20,"X.37",-741.277397827004,14.5195464542675,6.73130105494131,3.47371201458209,1.0654909978657,0.0321966341643555,-0.014592484384681,0.00774652189180335,0.5,500,"L1"
21,"X.32",-742.654475243029,14.7248719894779,5.35422363891653,3.51269025123503,1.0686826545088,0.0326021284345204,-0.0114008277415736,0.00786819283778626,0.5,500,"L1"
22,"X.81",-743.399804652519,14.733546428911,4.60889422942641,3.463640839068,1.07026740331266,0.0325830722727672,-0.00981607893771708,0.00777496630524591,0.5,500,"L1"
23,"X.82",-743.978429819855,14.7743743641067,4.03026906208963,3.44508601970507,1.07153911463328,0.032632168658694,-0.00854436761709731,0.00774004199307787,0.5,500,"L1"
24,"X.22",-743.430389307809,14.806043755108,4.57830957413658,3.28954838738932,1.07029721394407,0.032770244738126,-0.00978626830630613,0.00740849389875312,0.5,500,"L1"
25,"X.38",-743.459543799851,14.8620065467872,4.54915508209393,3.31461152255018,1.07047119032703,0.032880562910045,-0.00961229192334989,0.00746885530641074,0.5,500,"L1"
