"size","solution_terms","elpd","elpd.se","elpd.diff","elpd.diff.se","rmse","rmse.se","rmse.diff","rmse.diff.se","rho","n","loo_wts"
0,NA,-101.413026166169,5.05897674655426,-24.5824184963515,5.16279241293482,1.8300641734448,0.163003104565705,0.732008673979096,0.159651967396312,0.9,50,3.50241792404066e-13
1,"X.5",-83.2243376207161,3.47691282250492,-6.393729950899,4.28312666066507,1.256723592807,0.110055560926873,0.158668093341297,0.125257908788858,0.9,50,2.77725038170261e-05
2,"X.8",-79.5023685575374,3.92444324750642,-2.67176088772026,2.96662444886157,1.17599477148473,0.103892568198903,0.0779392720190328,0.0817463788464621,0.9,50,0.00114827434302669
3,"X.14",-78.0775230344643,4.06332602001977,-1.24691536464713,2.79204123766357,1.14147080589451,0.105777998484505,0.0434153064288041,0.0754457198537516,0.9,50,0.00477362401106206
4,"X.92",-78.7808433415363,4.39603946980083,-1.95023567171917,2.78159393157075,1.16375404829742,0.108687013663351,0.065698548831717,0.0679633945566881,0.9,50,0.00236265375585279
5,"X.4",-77.4004846265852,4.5672260031626,-0.569876956768005,2.8091477086846,1.13035607783366,0.114322267138178,0.0323005783679595,0.0693872041221754,0.9,50,0.00939468566919181
6,"X.55",-77.3618828340101,4.62513881442377,-0.531275164193,2.64730653764169,1.12999925090611,0.114475031590895,0.0319437514404095,0.065499538206981,0.9,50,0.00976442782006673
7,"X.66",-76.3208612368199,4.67170536037445,0.509746432997295,2.48152300245276,1.10463210820761,0.115613574297758,0.0065766087419068,0.0611755315643268,0.9,50,0.0276539220672804
8,"X.37",-77.1030211105588,4.94851882886187,-0.272413440741628,2.57158590850921,1.12679643612253,0.118847626300523,0.0287409366568263,0.0615241917746958,0.9,50,0.012649373535831
9,"X.46",-75.0580938419885,4.18670589126769,1.7725138278287,2.11089845168234,1.07544086015856,0.102966059129585,-0.0226146393071405,0.0557178542419405,0.9,50,0.0977619028421375
10,"X.62",-75.4090479352588,4.21705003735753,1.42155973455831,2.04512431796088,1.08217184628984,0.102403335462319,-0.0158836531758602,0.0533545658626087,0.9,50,0.0688259508486715
11,"X.89",-75.3559525180973,4.26768767265501,1.47465515171983,2.03081432266963,1.07900288682674,0.103746569082268,-0.0190526126389599,0.0518646500315937,0.9,50,0.0725790478847165
12,"X.76",-75.0639531156573,4.19154636451412,1.76665455415984,1.95209634297324,1.07151251509886,0.102193260385713,-0.0265429843668445,0.0506725934624517,0.9,50,0.0971907639624816
13,"X.82",-74.6716760858434,4.16703590617382,2.1589315839737,1.76079726189183,1.06044183113879,0.101938649257092,-0.0376136683269126,0.0468893406902448,0.9,50,0.143876129244964
14,"X.1",-74.9028137845206,4.16542032494642,1.92779388529659,1.59931622144635,1.06379080223014,0.101532000618434,-0.0342646972355567,0.0421837424796659,0.9,50,0.114184437873501
15,"X.32",-74.6867647891638,4.1513630332038,2.14384288065339,1.59444739325632,1.06165815132453,0.102621532407575,-0.0363973481411697,0.0420821936811105,0.9,50,0.141721521016044
16,"X.21",-75.7214989370703,4.26720899023851,1.10910873274685,1.57415579746929,1.08562546698722,0.105272340435036,-0.0124300324784774,0.0408346448057186,0.9,50,0.0503566086401578
17,"X.91",-76.034997390937,4.30723039868864,0.795610278880156,1.57115927619649,1.09871383556127,0.108304899408983,0.00065833609556476,0.0416415724684601,0.9,50,0.0368049155399508
18,"X.52",-77.0120455311395,4.38975455603967,-0.181437861322408,1.66051025765429,1.12211732478447,0.109074530271273,0.0240618253187719,0.0430713623958329,0.9,50,0.0138541284397386
19,"X.10",-76.5468180427734,4.2531169780059,0.283789627043754,1.64194577396006,1.11017039611082,0.107167742627661,0.0121148966451188,0.0437088367152922,0.9,50,0.0220609870978434
20,"X.56",-76.6413509826686,4.2654084616999,0.189256687148526,1.68008066166082,1.11294433728332,0.107370634315248,0.0148888378176151,0.0445439438869269,0.9,50,0.0200710367661077
21,"X.29",-76.7606140960499,4.23984618659058,0.0699935737672117,1.63160943704113,1.11675985623776,0.107014402748976,0.0187043567720637,0.0437216468015818,0.9,50,0.0178145351510581
22,"X.15",-77.4407756969341,4.25199838136228,-0.610168027116939,1.76901280240627,1.13281955444905,0.107413620573501,0.0347640549833452,0.0473744827921954,0.9,50,0.00902368786485043
23,"X.53",-77.7698959860966,4.26904598619789,-0.939288316279479,1.70262260326968,1.14201033124333,0.107078897074384,0.0439548317776273,0.0451303827571684,0.9,50,0.00649305286637583
24,"X.2",-77.4011363107188,4.26042578866921,-0.570528640901656,1.60508869434286,1.13104311480495,0.107706453745897,0.0329876153392454,0.0423259757959356,0.9,50,0.00938856529609226
25,"X.75",-77.3164784241,4.19903341497021,-0.485870754282822,1.57582279161837,1.12912240860124,0.106438479032547,0.0310669091355427,0.0422498355099072,0.9,50,0.0102179949588305
