"size","solution_terms","mlpd","mlpd.se","mlpd.diff","mlpd.diff.se","elpd","elpd.se","elpd.diff","elpd.diff.se","rho","n","data"
98,"X.59",-1.22440656692827,0.0238406809529209,-0.00359656394402741,0.00152331728702547,-122.440656692827,2.38406809529209,-0.359656394402741,0.152331728702547,0.5,100,"train"
99,"X.20",-1.22442135969781,0.0238432441876447,-0.00361135671356719,0.00152072317257616,-122.442135969781,2.38432441876447,-0.361135671356719,0.152072317257616,0.5,100,"train"
100,"X.48",-1.22442162227554,0.0238432997644344,-0.0036116192912986,0.00152072882321327,-122.442162227554,2.38432997644344,-0.36116192912986,0.152072882321327,0.5,100,"train"
0,NA,-2.04121852330363,0.0620563175723545,-0.454784443748218,0.0721276792872484,-204.121852330363,6.20563175723545,-45.4784443748218,7.21276792872484,0.5,100,"test"
1,"X.5",-1.91250656029048,0.0712970959375926,-0.326072480735067,0.0632486656162222,-191.250656029048,7.12970959375926,-32.6072480735067,6.32486656162222,0.5,100,"test"
2,"X.4",-1.82179069913671,0.0680854496899154,-0.235356619581298,0.0569915699434818,-182.179069913671,6.80854496899154,-23.5356619581298,5.69915699434818,0.5,100,"test"
3,"X.8",-1.69877162352656,0.0653013762577156,-0.112337543971143,0.0576225284152439,-169.877162352656,6.53013762577156,-11.2337543971143,5.76225284152439,0.5,100,"test"
4,"X.1",-1.64964472753876,0.0682074238731779,-0.0632106479833485,0.0573160728093827,-164.964472753876,6.82074238731779,-6.32106479833485,5.73160728093827,0.5,100,"test"
5,"X.9",-1.60286543483582,0.0655847265142657,-0.0164313552804082,0.049219765257049,-160.286543483582,6.55847265142657,-1.64313552804082,4.9219765257049,0.5,100,"test"
6,"X.2",-1.55280500803263,0.0599561134812703,0.0336290715227784,0.0472837865439306,-155.280500803263,5.99561134812703,3.36290715227784,4.72837865439306,0.5,100,"test"
7,"X.72",-1.58854170584804,0.0628195410559086,-0.00210762629263133,0.0474438221012478,-158.854170584804,6.28195410559086,-0.210762629263133,4.74438221012478,0.5,100,"test"
8,"X.3",-1.55422103302707,0.057958618222757,0.0322130465283448,0.0435258605614159,-155.422103302707,5.7958618222757,3.22130465283448,4.35258605614159,0.5,100,"test"
9,"X.57",-1.55835438385709,0.0600752643779727,0.0280796956983225,0.0406856168074441,-155.835438385709,6.00752643779727,2.80796956983225,4.06856168074441,0.5,100,"test"
10,"X.29",-1.56671512562134,0.0616147728837243,0.0197189539340735,0.041354313024122,-156.671512562134,6.16147728837243,1.97189539340735,4.1354313024122,0.5,100,"test"
11,"X.24",-1.58089948216043,0.0633764534847531,0.00553459739498257,0.0354438287537458,-158.089948216043,6.33764534847531,0.553459739498257,3.54438287537458,0.5,100,"test"
12,"X.51",-1.60159876166048,0.0642532061196982,-0.0151646821050638,0.0313371760354045,-160.159876166048,6.42532061196982,-1.51646821050638,3.13371760354045,0.5,100,"test"
13,"X.47",-1.60752618534816,0.0660321376962502,-0.0210921057927451,0.0330140480121691,-160.752618534816,6.60321376962502,-2.10921057927451,3.30140480121691,0.5,100,"test"
14,"X.12",-1.58605920296023,0.0639191419744888,0.000374876595180211,0.0331518899033996,-158.605920296023,6.39191419744888,0.0374876595180211,3.31518899033996,0.5,100,"test"
15,"X.68",-1.57673578680368,0.0640019071740079,0.00969829275173082,0.0319368465108993,-157.673578680368,6.40019071740079,0.969829275173082,3.19368465108993,0.5,100,"test"
16,"X.91",-1.58581516405073,0.0649673561556836,0.00061891550468256,0.0310084025051279,-158.581516405073,6.49673561556836,0.061891550468256,3.10084025051279,0.5,100,"test"
17,"X.7",-1.57092720939616,0.0641950136424859,0.0155068701592513,0.0292810553169499,-157.092720939616,6.41950136424859,1.55068701592513,2.92810553169499,0.5,100,"test"
18,"X.65",-1.5801052933486,0.0642916470034019,0.00632878620681205,0.028930286241521,-158.01052933486,6.42916470034019,0.632878620681205,2.8930286241521,0.5,100,"test"
19,"X.50",-1.57462973097288,0.0639716890384719,0.0118043485825372,0.0297303521284433,-157.462973097288,6.39716890384719,1.18043485825372,2.97303521284433,0.5,100,"test"
20,"X.100",-1.57639728957062,0.0645561636861395,0.010036789984797,0.0281693529269987,-157.639728957062,6.45561636861394,1.0036789984797,2.81693529269987,0.5,100,"test"
21,"X.43",-1.59295013608086,0.0673688961211797,-0.00651605652544414,0.0273707528965057,-159.295013608086,6.73688961211797,-0.651605652544414,2.73707528965057,0.5,100,"test"
22,"X.81",-1.57745942406602,0.0670052473396874,0.00897465548939499,0.0290841523576279,-157.745942406602,6.70052473396874,0.897465548939499,2.90841523576279,0.5,100,"test"
23,"X.27",-1.59168457004994,0.0684114131296897,-0.00525049049452901,0.0296298242434929,-159.168457004994,6.84114131296897,-0.525049049452901,2.96298242434929,0.5,100,"test"
24,"X.37",-1.58953486292803,0.0679043743191254,-0.00310078337261667,0.0277789471681949,-158.953486292803,6.79043743191254,-0.310078337261667,2.77789471681949,0.5,100,"test"
25,"X.49",-1.59165758923146,0.067714040288887,-0.0052235096760437,0.0260497039995846,-159.165758923146,6.7714040288887,-0.52235096760437,2.60497039995846,0.5,100,"test"
26,"X.80",-1.59447676232172,0.0678035942102351,-0.00804268276630602,0.0254294562428375,-159.447676232172,6.78035942102351,-0.804268276630602,2.54294562428375,0.5,100,"test"
27,"X.87",-1.60432151231209,0.0673155435659515,-0.0178874327566809,0.0238103476498498,-160.432151231209,6.73155435659515,-1.78874327566809,2.38103476498498,0.5,100,"test"
28,"X.21",-1.60410261066593,0.0676899237232969,-0.0176685311105179,0.023440103647343,-160.410261066593,6.76899237232969,-1.76685311105179,2.3440103647343,0.5,100,"test"
29,"X.73",-1.60263214889929,0.0675253914920191,-0.0161980693438761,0.0222606564779052,-160.263214889929,6.75253914920191,-1.61980693438761,2.22606564779052,0.5,100,"test"
30,"X.17",-1.6071734228142,0.0680074667792662,-0.0207393432587826,0.0220878949382234,-160.71734228142,6.80074667792662,-2.07393432587826,2.20878949382234,0.5,100,"test"
31,"X.15",-1.5966372797512,0.0657530608858809,-0.0102032001957822,0.0203650731136793,-159.66372797512,6.57530608858809,-1.02032001957822,2.03650731136793,0.5,100,"test"
32,"X.53",-1.59134009060786,0.0648714355758858,-0.00490601105244755,0.0192513664143613,-159.134009060786,6.48714355758858,-0.490601105244755,1.92513664143613,0.5,100,"test"
33,"X.84",-1.59113701880955,0.0657688998565695,-0.00470293925413913,0.0190602808954144,-159.113701880955,6.57688998565695,-0.470293925413913,1.90602808954144,0.5,100,"test"
34,"X.45",-1.58751073457406,0.0642537405304646,-0.00107665501865039,0.0180934240627903,-158.751073457406,6.42537405304646,-0.107665501865039,1.80934240627903,0.5,100,"test"
35,"X.56",-1.58617172161631,0.0639156044571793,0.00026235793910792,0.0173487666643705,-158.617172161631,6.39156044571792,0.026235793910792,1.73487666643705,0.5,100,"test"
36,"X.60",-1.58086070452533,0.0634983955346042,0.00557337503007829,0.0169370892078323,-158.086070452533,6.34983955346042,0.557337503007829,1.69370892078323,0.5,100,"test"
37,"X.13",-1.57661835206208,0.0615456063933823,0.00981572749333561,0.0166274993709844,-157.661835206208,6.15456063933823,0.981572749333561,1.66274993709844,0.5,100,"test"
38,"X.62",-1.58543433616005,0.0621583406532969,0.000999743395358052,0.0161274333699449,-158.543433616006,6.21583406532969,0.0999743395358053,1.61274333699449,0.5,100,"test"
39,"X.28",-1.58675588399465,0.0622199271586141,-0.000321804439235196,0.0158163357798267,-158.675588399465,6.22199271586141,-0.0321804439235196,1.58163357798267,0.5,100,"test"
40,"X.39",-1.59160055492433,0.0627347821173287,-0.00516647536891806,0.0157896550485993,-159.160055492433,6.27347821173287,-0.516647536891806,1.57896550485993,0.5,100,"test"
41,"X.83",-1.59698139944736,0.0635218362470175,-0.0105473198919495,0.0171168679371064,-159.698139944736,6.35218362470175,-1.05473198919495,1.71168679371064,0.5,100,"test"
42,"X.86",-1.59726416332773,0.0641495722690014,-0.0108300837723154,0.0171691796128231,-159.726416332773,6.41495722690014,-1.08300837723154,1.71691796128231,0.5,100,"test"
43,"X.35",-1.59692673225302,0.0641179796360906,-0.0104926526976025,0.0171110262133745,-159.692673225302,6.41179796360906,-1.04926526976025,1.71110262133745,0.5,100,"test"
44,"X.74",-1.59596974197659,0.0640462190710756,-0.00953566242118086,0.0159674348948347,-159.596974197659,6.40462190710756,-0.953566242118086,1.59674348948347,0.5,100,"test"
45,"X.16",-1.59872298077525,0.0645206022225842,-0.0122889012198367,0.0157454643109771,-159.872298077525,6.45206022225842,-1.22889012198367,1.57454643109771,0.5,100,"test"
46,"X.92",-1.60048077902858,0.0646120002019645,-0.0140466994731632,0.0153879422895106,-160.048077902858,6.46120002019645,-1.40466994731632,1.53879422895106,0.5,100,"test"
47,"X.11",-1.60025320660753,0.0645711132347226,-0.0138191270521189,0.0158837920057494,-160.025320660753,6.45711132347226,-1.38191270521189,1.58837920057494,0.5,100,"test"
48,"X.76",-1.59821312579119,0.0637986419806903,-0.0117790462357786,0.0147576658711759,-159.821312579119,6.37986419806903,-1.17790462357786,1.47576658711759,0.5,100,"test"
49,"X.33",-1.59338771832441,0.0636456106459628,-0.00695363876899951,0.0140940477605075,-159.338771832441,6.36456106459628,-0.695363876899951,1.40940477605075,0.5,100,"test"
50,"X.42",-1.59050226698179,0.0629389730874294,-0.00406818742637216,0.013612910577027,-159.050226698179,6.29389730874294,-0.406818742637216,1.3612910577027,0.5,100,"test"
51,"X.34",-1.58749768620266,0.0616672824428473,-0.00106360664724709,0.0130253042065754,-158.749768620266,6.16672824428473,-0.106360664724709,1.30253042065754,0.5,100,"test"
52,"X.31",-1.5854368928478,0.0611453176256947,0.000997186707616908,0.0131596421606892,-158.54368928478,6.11453176256947,0.0997186707616908,1.31596421606892,0.5,100,"test"
53,"X.10",-1.57839527673989,0.0604875620095116,0.00803880281552112,0.0120382971340199,-157.839527673989,6.04875620095116,0.803880281552112,1.20382971340199,0.5,100,"test"
54,"X.58",-1.57740855864032,0.0599029098130034,0.00902552091509796,0.0120096675327076,-157.740855864032,5.99029098130034,0.902552091509796,1.20096675327076,0.5,100,"test"
55,"X.71",-1.57375504175602,0.0592816751237192,0.0126790377993974,0.0113391679977225,-157.375504175602,5.92816751237192,1.26790377993974,1.13391679977225,0.5,100,"test"
56,"X.64",-1.57017955368404,0.0593392389181764,0.0162545258713692,0.0113589863635031,-157.017955368404,5.93392389181764,1.62545258713692,1.13589863635031,0.5,100,"test"
57,"X.61",-1.57189389065209,0.0593938431107668,0.0145401889033274,0.0113069293362552,-157.189389065209,5.93938431107668,1.45401889033274,1.13069293362552,0.5,100,"test"
58,"X.85",-1.5687498159216,0.05900592344249,0.0176842636338158,0.0116068769848738,-156.87498159216,5.900592344249,1.76842636338158,1.16068769848738,0.5,100,"test"
59,"X.67",-1.56811961575915,0.0591017074850075,0.0183144637962676,0.0115955000719501,-156.811961575915,5.91017074850075,1.83144637962676,1.15955000719501,0.5,100,"test"
60,"X.94",-1.56979490367108,0.0583995846665415,0.0166391758843341,0.0122474133099036,-156.979490367108,5.83995846665415,1.66391758843341,1.22474133099036,0.5,100,"test"
61,"X.18",-1.57061226630839,0.0584054481397711,0.0158218132470237,0.0120489104183686,-157.061226630839,5.84054481397711,1.58218132470237,1.20489104183686,0.5,100,"test"
62,"X.88",-1.57043157233422,0.0582092859741228,0.0160025072211939,0.0119288994923488,-157.043157233422,5.82092859741228,1.60025072211939,1.19288994923488,0.5,100,"test"
63,"X.99",-1.57070736243561,0.0578312879992259,0.0157267171198003,0.0118171542893679,-157.070736243561,5.78312879992259,1.57267171198003,1.18171542893679,0.5,100,"test"
64,"X.55",-1.5723584798325,0.0575273010878517,0.0140755997229171,0.0109721529007738,-157.23584798325,5.75273010878517,1.40755997229171,1.09721529007738,0.5,100,"test"
65,"X.63",-1.57371181617104,0.0578365967603261,0.0127222633843715,0.0104041508842703,-157.371181617104,5.78365967603261,1.27222633843715,1.04041508842703,0.5,100,"test"
66,"X.70",-1.57521146226186,0.057743244673375,0.0112226172935489,0.00985626600091076,-157.521146226186,5.7743244673375,1.12226172935489,0.985626600091076,0.5,100,"test"
67,"X.82",-1.57381798681131,0.0573477558596843,0.0126160927440989,0.00966142970426242,-157.381798681131,5.73477558596843,1.26160927440989,0.966142970426242,0.5,100,"test"
68,"X.32",-1.57410647790489,0.0573831048063889,0.01232760165052,0.00978317814223833,-157.410647790489,5.73831048063889,1.232760165052,0.978317814223833,0.5,100,"test"
69,"X.79",-1.57451849289728,0.0574503799270507,0.011915586658136,0.00945273440195268,-157.451849289728,5.74503799270507,1.1915586658136,0.945273440195268,0.5,100,"test"
70,"X.40",-1.57487775142059,0.0570570071902855,0.0115563281348193,0.00930320452262427,-157.487775142059,5.70570071902855,1.15563281348193,0.930320452262427,0.5,100,"test"
71,"X.44",-1.57702530100434,0.0569596102495241,0.0094087785510742,0.00922660210791747,-157.702530100434,5.69596102495241,0.94087785510742,0.922660210791747,0.5,100,"test"
72,"X.89",-1.57858255637862,0.0569563798834043,0.00785152317679228,0.00907331693378928,-157.858255637862,5.69563798834043,0.785152317679228,0.907331693378928,0.5,100,"test"
73,"X.36",-1.57965244061621,0.0566982938806618,0.00678163893920185,0.00918502722560718,-157.965244061621,5.66982938806618,0.678163893920185,0.918502722560718,0.5,100,"test"
74,"X.22",-1.58314124401585,0.0575924597743095,0.00329283553956642,0.00837252320491117,-158.314124401585,5.75924597743095,0.329283553956642,0.837252320491117,0.5,100,"test"
75,"X.54",-1.58345024470992,0.05752807948001,0.00298383484549368,0.00871331363048851,-158.345024470992,5.75280794800099,0.298383484549368,0.871331363048851,0.5,100,"test"
76,"X.41",-1.58191083543421,0.0575950833165435,0.00452324412120679,0.0086802338529769,-158.191083543421,5.75950833165435,0.452324412120679,0.86802338529769,0.5,100,"test"
77,"X.25",-1.58249061219397,0.0571856024750454,0.00394346736143918,0.00849136604677988,-158.249061219397,5.71856024750454,0.394346736143918,0.849136604677988,0.5,100,"test"
78,"X.38",-1.5838465007578,0.0573122283808226,0.00258757879761368,0.00834897818052283,-158.38465007578,5.73122283808226,0.258757879761368,0.834897818052283,0.5,100,"test"
79,"X.19",-1.5890825909147,0.0571365036710231,-0.00264851135929153,0.006854107176479,-158.90825909147,5.71365036710231,-0.264851135929153,0.6854107176479,0.5,100,"test"
80,"X.95",-1.59005133571487,0.0572265821502202,-0.00361725615946005,0.00697723197839061,-159.005133571487,5.72265821502202,-0.361725615946005,0.697723197839061,0.5,100,"test"
81,"X.69",-1.59094719754722,0.0568735248239926,-0.00451311799180214,0.00753065686190955,-159.094719754722,5.68735248239926,-0.451311799180214,0.753065686190955,0.5,100,"test"
82,"X.14",-1.59098819958322,0.0568594041723977,-0.00455412002780399,0.00756236898351755,-159.098819958322,5.68594041723977,-0.455412002780399,0.756236898351755,0.5,100,"test"
83,"X.96",-1.59213710169972,0.0570774429596882,-0.00570302214431102,0.00740264186998645,-159.213710169972,5.70774429596882,-0.570302214431102,0.740264186998645,0.5,100,"test"
84,"X.30",-1.58961594326283,0.0564833185090337,-0.00318186370742054,0.00781279410660219,-158.961594326283,5.64833185090337,-0.318186370742054,0.781279410660219,0.5,100,"test"
85,"X.77",-1.59075557153696,0.0563700026249419,-0.00432149198154723,0.00784069630884364,-159.075557153696,5.63700026249419,-0.432149198154723,0.784069630884364,0.5,100,"test"
86,"X.6",-1.59091237289656,0.0569071457792046,-0.00447829334115033,0.00804688502266554,-159.091237289656,5.69071457792046,-0.447829334115033,0.804688502266554,0.5,100,"test"
87,"X.26",-1.59003861942827,0.05660530236946,-0.00360453987285285,0.00810187459222146,-159.003861942827,5.660530236946,-0.360453987285285,0.810187459222146,0.5,100,"test"
88,"X.52",-1.59103456995486,0.0566238514915327,-0.00460049039944661,0.00841789639537288,-159.103456995486,5.66238514915327,-0.460049039944661,0.841789639537288,0.5,100,"test"
89,"X.93",-1.59130483271511,0.0567268968804955,-0.00487075315969268,0.00784484488850719,-159.130483271511,5.67268968804955,-0.487075315969268,0.784484488850719,0.5,100,"test"
90,"X.78",-1.59289545276679,0.0561257287016938,-0.00646137321137275,0.00815281100549436,-159.289545276679,5.61257287016938,-0.646137321137275,0.815281100549436,0.5,100,"test"
91,"X.23",-1.5927798430578,0.0560170134790399,-0.00634576350238941,0.00763477265254094,-159.27798430578,5.60170134790399,-0.634576350238941,0.763477265254094,0.5,100,"test"
92,"X.75",-1.58876989664112,0.0563816775143287,-0.00233581708570672,0.00716156601707356,-158.876989664112,5.63816775143287,-0.233581708570672,0.716156601707356,0.5,100,"test"
93,"X.46",-1.58690421900653,0.0559475816102629,-0.000470139451112233,0.00781260016491373,-158.690421900653,5.59475816102629,-0.0470139451112233,0.781260016491373,0.5,100,"test"
94,"X.66",-1.58487814394176,0.0563169404394826,0.00155593561365047,0.00742782748835558,-158.487814394176,5.63169404394826,0.155593561365047,0.742782748835558,0.5,100,"test"
95,"X.97",-1.58539768925222,0.057114094172819,0.00103639030319574,0.00633246076149788,-158.539768925222,5.71140941728189,0.103639030319574,0.633246076149788,0.5,100,"test"
96,"X.98",-1.58553166321266,0.0568103345730928,0.000902416342756069,0.00602872126676609,-158.553166321266,5.68103345730928,0.0902416342756069,0.602872126676609,0.5,100,"test"
97,"X.90",-1.58407702125216,0.0566839346937876,0.00235705830325712,0.00727631970397511,-158.407702125216,5.66839346937876,0.235705830325712,0.727631970397511,0.5,100,"test"
98,"X.59",-1.58563507991445,0.0571459767790335,0.000798999640964513,0.00717779250999781,-158.563507991445,5.71459767790335,0.0798999640964513,0.717779250999781,0.5,100,"test"
99,"X.20",-1.58814119177592,0.0580407579386386,-0.00170711222050363,0.00757390770448408,-158.814119177592,5.80407579386386,-0.170711222050363,0.757390770448408,0.5,100,"test"
100,"X.48",-1.58690501576215,0.0605626408564832,-0.000470936206736634,0.00287250206278041,-158.690501576215,6.05626408564832,-0.0470936206736634,0.287250206278041,0.5,100,"test"
0,NA,-2.11966450175421,0.0596813954560915,-0.813665355798181,0.056727902753343,-211.966450175421,5.96813954560915,-81.3665355798181,5.6727902753343,0.9,100,"train"
1,"X.1",-1.80828160926933,0.0639834310793936,-0.502282463313301,0.046263674018545,-180.828160926933,6.39834310793936,-50.2282463313301,4.6263674018545,0.9,100,"train"
2,"X.9",-1.57305584285925,0.0564096440664109,-0.26705669690322,0.035408684047157,-157.305584285925,5.64096440664109,-26.705669690322,3.5408684047157,0.9,100,"train"
3,"X.2",-1.51873749943443,0.0575952049695039,-0.212738353478399,0.0353941141367772,-151.873749943443,5.75952049695039,-21.2738353478399,3.53941141367772,0.9,100,"train"
4,"X.15",-1.48310808425259,0.0580802523950928,-0.177108938296563,0.0338819340066704,-148.310808425259,5.80802523950928,-17.7108938296563,3.38819340066704,0.9,100,"train"
5,"X.7",-1.4426716871866,0.0559818923984498,-0.136672541230572,0.0315188355180976,-144.26716871866,5.59818923984498,-13.6672541230572,3.15188355180976,0.9,100,"train"
6,"X.5",-1.41630522295538,0.0505180878676243,-0.110306076999351,0.0260235926866258,-141.630522295538,5.05180878676243,-11.0306076999351,2.60235926866258,0.9,100,"train"
7,"X.87",-1.39333443363955,0.045042691232917,-0.0873352876835241,0.0190947271558043,-139.333443363955,4.50426912329169,-8.73352876835241,1.90947271558043,0.9,100,"train"
8,"X.57",-1.38447898262466,0.0441495410570657,-0.0784798366686289,0.0166991016014036,-138.447898262466,4.41495410570657,-7.84798366686289,1.66991016014036,0.9,100,"train"
9,"X.29",-1.37710040147243,0.043053786519672,-0.0711012555163984,0.0149026224964024,-137.710040147243,4.3053786519672,-7.11012555163984,1.49026224964024,0.9,100,"train"
10,"X.37",-1.36890035566598,0.0439588295508692,-0.0629012097099476,0.0136434474658433,-136.890035566598,4.39588295508692,-6.29012097099476,1.36434474658433,0.9,100,"train"
11,"X.42",-1.3664595155547,0.0423105045381301,-0.0604603695986655,0.0130402921039033,-136.64595155547,4.23105045381301,-6.04603695986655,1.30402921039033,0.9,100,"train"
12,"X.11",-1.35744942813397,0.0430805847371757,-0.0514502821779383,0.0131856335740169,-135.744942813397,4.30805847371757,-5.14502821779383,1.31856335740169,0.9,100,"train"
13,"X.98",-1.35115849193275,0.0427073131232802,-0.0451593459767201,0.0125511529499518,-135.115849193275,4.27073131232802,-4.51593459767201,1.25511529499518,0.9,100,"train"
14,"X.93",-1.34775787502095,0.0427454915137121,-0.0417587290649226,0.011565603713131,-134.775787502095,4.27454915137121,-4.17587290649226,1.1565603713131,0.9,100,"train"
15,"X.78",-1.33722548142647,0.041892493521898,-0.0312263354704355,0.0113519645905377,-133.722548142647,4.1892493521898,-3.12263354704355,1.13519645905377,0.9,100,"train"
16,"X.32",-1.33484399486058,0.0403810564842848,-0.0288448489045542,0.0102871228540462,-133.484399486058,4.03810564842848,-2.88448489045542,1.02871228540462,0.9,100,"train"
17,"X.3",-1.33201583508366,0.0402605557790553,-0.0260166891276346,0.00936289669397881,-133.201583508366,4.02605557790553,-2.60166891276346,0.936289669397881,0.9,100,"train"
18,"X.8",-1.32867480984373,0.0393057080515481,-0.0226756638877039,0.00804258095152905,-132.867480984373,3.93057080515481,-2.26756638877039,0.804258095152905,0.9,100,"train"
19,"X.63",-1.32752020374277,0.0398483948190437,-0.0215210577867425,0.00810085478501968,-132.752020374277,3.98483948190437,-2.15210577867425,0.810085478501968,0.9,100,"train"
20,"X.49",-1.32480779174851,0.0397559300775693,-0.0188086457924777,0.00741315894200309,-132.480779174851,3.97559300775693,-1.88086457924777,0.741315894200309,0.9,100,"train"
21,"X.10",-1.32264791980252,0.0396733028656757,-0.0166487738464909,0.00733819132753867,-132.264791980252,3.96733028656757,-1.66487738464909,0.733819132753867,0.9,100,"train"
22,"X.16",-1.32277196249923,0.0397960973577109,-0.0167728165431997,0.00727662101129617,-132.277196249923,3.97960973577109,-1.67728165431997,0.727662101129617,0.9,100,"train"
23,"X.71",-1.32274424950653,0.039671864524302,-0.0167451035504966,0.0072655172359772,-132.274424950653,3.96718645243019,-1.67451035504966,0.72655172359772,0.9,100,"train"
24,"X.67",-1.32183453642237,0.0394166411511943,-0.0158353904663437,0.00704091677452751,-132.183453642237,3.94166411511943,-1.58353904663437,0.704091677452751,0.9,100,"train"
25,"X.53",-1.32190031755899,0.0393989813083309,-0.0159011716029549,0.00693272435252638,-132.190031755899,3.93989813083309,-1.59011716029549,0.693272435252638,0.9,100,"train"
26,"X.26",-1.3207716197924,0.0391686163435599,-0.0147724738363695,0.00619756010195135,-132.07716197924,3.91686163435599,-1.47724738363695,0.619756010195135,0.9,100,"train"
27,"X.4",-1.32233514990147,0.0395819560394851,-0.0163360039454382,0.00616351324998455,-132.233514990147,3.95819560394851,-1.63360039454382,0.616351324998455,0.9,100,"train"
28,"X.89",-1.32015733140423,0.0388745441370605,-0.0141581854481958,0.00502443721070276,-132.015733140423,3.88745441370605,-1.41581854481958,0.502443721070276,0.9,100,"train"
29,"X.85",-1.31977894488996,0.0389378522404212,-0.0137797989339298,0.00494166245761906,-131.977894488996,3.89378522404212,-1.37797989339298,0.494166245761906,0.9,100,"train"
30,"X.27",-1.31835753367288,0.0380245199639316,-0.0123583877168534,0.00386777296481912,-131.835753367288,3.80245199639316,-1.23583877168534,0.386777296481913,0.9,100,"train"
31,"X.12",-1.3173580186699,0.0381364305926565,-0.0113588727138716,0.00359267376572503,-131.73580186699,3.81364305926565,-1.13588727138716,0.359267376572503,0.9,100,"train"
32,"X.21",-1.31733794461439,0.0381859199755851,-0.0113387986583561,0.00360299798929521,-131.733794461439,3.81859199755851,-1.13387986583561,0.360299798929521,0.9,100,"train"
33,"X.44",-1.31590188394825,0.0381079908824098,-0.00990273799222287,0.00348284329284497,-131.590188394825,3.81079908824098,-0.990273799222287,0.348284329284497,0.9,100,"train"
34,"X.6",-1.31654765817154,0.0382318619271709,-0.0105485122155073,0.00337344820671384,-131.654765817154,3.82318619271709,-1.05485122155073,0.337344820671384,0.9,100,"train"
35,"X.18",-1.31624112484015,0.0381263948766091,-0.0102419788841191,0.0032414080948313,-131.624112484015,3.81263948766091,-1.02419788841191,0.32414080948313,0.9,100,"train"
36,"X.76",-1.31636846644592,0.0382433518816695,-0.0103693204898945,0.00329450861577824,-131.636846644592,3.82433518816695,-1.03693204898945,0.329450861577824,0.9,100,"train"
37,"X.82",-1.31575124946909,0.0380071237805287,-0.00975210351305947,0.00306852255486793,-131.575124946909,3.80071237805287,-0.975210351305947,0.306852255486793,0.9,100,"train"
38,"X.90",-1.31654013924727,0.038151203013308,-0.0105409932912358,0.0029065801360687,-131.654013924727,3.8151203013308,-1.05409932912358,0.29065801360687,0.9,100,"train"
39,"X.34",-1.3166942599989,0.038054060940646,-0.0106951140428728,0.00289695001136835,-131.66942599989,3.8054060940646,-1.06951140428728,0.289695001136835,0.9,100,"train"
40,"X.52",-1.31527195308833,0.0376609702605968,-0.00927280713230077,0.0026824859503994,-131.527195308833,3.76609702605968,-0.927280713230076,0.26824859503994,0.9,100,"train"
41,"X.58",-1.31478375701943,0.0375253899115007,-0.00878461106340132,0.0025596317383297,-131.478375701943,3.75253899115007,-0.878461106340132,0.25596317383297,0.9,100,"train"
42,"X.56",-1.31360367236907,0.0373426139320803,-0.00760452641304,0.00226642716953711,-131.360367236907,3.73426139320803,-0.760452641304,0.226642716953711,0.9,100,"train"
43,"X.14",-1.31370530726654,0.0375050836252712,-0.00770616131051487,0.00233602184087889,-131.370530726655,3.75050836252712,-0.770616131051487,0.233602184087889,0.9,100,"train"
44,"X.46",-1.31232907429445,0.0372491912393955,-0.00632992833841524,0.0021763637567432,-131.232907429445,3.72491912393955,-0.632992833841524,0.21763637567432,0.9,100,"train"
45,"X.47",-1.31166756074571,0.0373316050989458,-0.00566841478967585,0.00213450717406643,-131.166756074571,3.73316050989458,-0.566841478967585,0.213450717406643,0.9,100,"train"
46,"X.64",-1.31114480980099,0.0373175568594694,-0.00514566384495903,0.00203529983338578,-131.114480980099,3.73175568594694,-0.514566384495903,0.203529983338578,0.9,100,"train"
47,"X.95",-1.3111237854255,0.0372022383405138,-0.00512463946947243,0.00195251185384472,-131.11237854255,3.72022383405138,-0.512463946947243,0.195251185384472,0.9,100,"train"
48,"X.54",-1.31009935358992,0.0370578740177296,-0.0041002076338903,0.00183764981062749,-131.009935358992,3.70578740177296,-0.41002076338903,0.183764981062749,0.9,100,"train"
49,"X.86",-1.3091600712021,0.0368957917152417,-0.00316092524607441,0.00178185187003571,-130.91600712021,3.68957917152417,-0.316092524607441,0.178185187003571,0.9,100,"train"
50,"X.96",-1.3090885671681,0.036902271761443,-0.00308942121206957,0.00175284159299148,-130.90885671681,3.6902271761443,-0.308942121206957,0.175284159299148,0.9,100,"train"
51,"X.36",-1.30928099486479,0.0369509563597294,-0.00328184890876049,0.00177704975658139,-130.928099486479,3.69509563597294,-0.328184890876049,0.177704975658139,0.9,100,"train"
52,"X.80",-1.3093425625703,0.0369910476669553,-0.00334341661427284,0.00177475730195922,-130.93425625703,3.69910476669553,-0.334341661427284,0.177475730195922,0.9,100,"train"
53,"X.17",-1.30868649654587,0.0366891636801872,-0.00268735058984058,0.00184994412395666,-130.868649654587,3.66891636801872,-0.268735058984058,0.184994412395666,0.9,100,"train"
54,"X.25",-1.30849287304917,0.0366751452349373,-0.00249372709313952,0.00181903063209589,-130.849287304917,3.66751452349373,-0.249372709313952,0.181903063209589,0.9,100,"train"
55,"X.70",-1.30834023939069,0.036631993714125,-0.00234109343466082,0.00174868493321653,-130.834023939069,3.6631993714125,-0.234109343466082,0.174868493321653,0.9,100,"train"
56,"X.68",-1.3081666852984,0.0365930378080513,-0.0021675393423705,0.00176329697544852,-130.81666852984,3.65930378080513,-0.21675393423705,0.176329697544852,0.9,100,"train"
